tweet_id,text,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,conf_tru_dis,conf_joy_sad,conf_ant_sur,conf_ang_fea,num_annot
450692645279772672l,$PETR3 - Petrobras (petr) - Sbm Offshore- Conclusao Da Apuracao Interna Petrobras http://t.co/xbnT7Ai9zA,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
444521816544247809l,Macaco gordo é isso....RT @Live_Trade: King Kong não há galho que suporte esse gorila.....(#petr4),-2,-2,0,0,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
452934789667233793l,"@drunkeynesian É óbvio, mas e o rabo preso? Mais fácil atacar pela desvalorização da PETR4 (o que é mais mesquinho e dá bem menos votos).",0,1,0,0,0,0,1,0,0,1.000,0.667,0.667,1.000,3
441668370531119104l,"@fortesfilipe se aconteceu isso mesmo , como é a Petr4 não vai dar em nada !!",0,1,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
453164729242894336l,"Notas gerais

A PETROBRAS (PETR4) teria assinado pelo menos R$ 90 bilhões em contratos sem licitação desde 2011... http://t.co/u9Bft3wAw6",0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
445635865185103872l,@pomeu e bvmf3 também,1,0,0,0,0,0,0,0,0,1.000,0.667,0.667,1.000,3
449933762680598528l,"Dólar caindo é Ibovespa e Petr4 subindo.. Daí aparece anencéfalos como ESader e falam q o país reage.Ñ estrume, reage pq a Dilma cai na pesq",0,1,0,0,0,0,1,0,0,1.000,1.000,1.000,1.000,3
451818097046216704l,que dia tan choto,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
454631089961984000l,A última indicação da #MRVE3 resultou em 4.51 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,1,0,0,0,0.667,1.000,0.667,0.667,3
459291618378805249l,"Os Ativos Totais, em março de 2014, registraram saldo de R$ 922,229 bilhões, crescimento de 3,1% em relação ao mesmo período de 2013. #BBDC4",0,0,0,0,-2,-2,0,0,-1,0.667,1.000,0.000,1.000,3
463378939499802624l,A coisa está feia... RT @topBovespa: Petrobras (#PETR4) vende por R$ 1 o que poderia valer R$ 4. http://t.co/B4Cq9PvCHh    (@vejamercados),0,1,0,1,-2,-2,0,1,-1,1.000,1.000,0.000,0.667,3
451709922292826112l,"Notas gerais

Por determinação da justiça, a PETROBRAS (PETR4) precisará divulgar, em até cindo dias, qual é a... http://t.co/uGFrxqliWy",-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
445940661477724161l,@ferrisss no entanto tem umas que parece ter talento para queda. #PETR4 #PETR3,0,1,0,0,0,0,0,0,0,1.000,1.000,1.000,0.667,3
462322326840016897l,#petr4 Eita sinalzinho de Fundo Bão na sexta hein?  lembram?,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
463292384504455168l,"RT @PAPAntiPetralha: A @DilmaBR mentiu =&gt, A @Petrobras barra apuração de contratos bilionários no TCU http://t.co/sjeuDUpLay  #Petr3 #Petr4",0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
451012516542697472l,Afunda OIBR4 acionistas chora RT @infomoney: Bradesco e Itaú avaliam retirar apoio à oferta da Oi,0,0,0,1,-2,-2,0,1,-1,0.667,0.667,0.000,0.667,3
442032831544696832l,"#VALE5 abaixo do VPA, #BBAS abaixo do VPA...e alem de boas acoes pagam otimos dividendos!",-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
441550937262665728l,"Ações ex-dividendos hoje: GGBR3, GGBR4, GOAU3, GOAU4 e MPLU3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
460825538517794816l,$DASA3 - Dasa (dasa-nm)- Deliberacoes Da Ago / Distribuicao De Dividendo http://t.co/9eQGNWhrwd,0,0,-2,-2,-1,-1,-2,-2,-1,0.667,0.333,0.667,0.333,3
456588244985995264l,"RT @ubrals: .@edmilsonpapo10 Manual do petista braço-curto: 1) culpe FHC, ex: Graça Foster da #PETR4 culpa FHC por Pasadena http://t.co/BSg…",0,1,0,1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
444515462987403264l,"#petr4 desce a 10 pila. Pode até esboçar outra alta, de repique, mas endividada como está, virar a mesa é que não vai, no curto prazo! Fui!",0,1,-2,-2,0,1,0,1,-1,0.667,0.000,0.667,0.667,3
444140925212983296l,@Smarttrade10 @ferrisss @dfittarelli Operador de BTC de um banco me disse hj que não conseguiu toda a demanda de BBAS3 pra tomar por exemplo,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,1.000,3
459377880825610240l,este gordo leis no me contesta mas,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
442012200912572417l,@picapautrader Vale5 … a continuar assim será o maior Yield da bolsa. E pagará dividendos em abril …. @Fontes_,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,1.000,3
456875129188798464l,"9 ações que atingiram preço máximo histórico, 5-KROT3,ITSA4,ESTC3,ITUB4,BBDC4,podem subir mais, por Eduardo Tavares
http://t.co/6LozhovQpK",1,0,1,0,0,1,0,0,0,1.000,0.667,0.667,1.000,3
459788550645760000l,"25/04/14 - 17:19: Maiores Baixas: RSID3 -5,32% R$ 1,60, OIBR4 -4,16% R$2,53, ENGI3 -3,79% R$10,39, PDGR3 -3,59% R$1,34, ELET3 -3,17% R$7,63.",-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,1.000,1.000,3
445902119414267904l,"Notas gerais

SABESP (SBSP3): nível do sistema cantareira caiu para 15%, novo recorde de baixa segundo a... http://t.co/cQZeQ7P09u",0,0,0,0,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
454637698075336704l,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  IMOB 662,06 INDX 11522,97 INDX 11522,97 MRFG3 4,39 PCAR4 106,25 RAPT4 8,58",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
445627945739354112l,"RT @lambari_trader: Dividend yield de BBAS3: 11,9%. P/VP, 0,77. PL, 3,4. Inacreditável... http://t.co/eg4c8sGhKW",0,0,-2,-2,0,1,0,0,-1,0.667,0.333,0.667,1.000,3
454359459591380992l,$TIMP3 - Tim Part S/a (timp-nm) - Deliberacoes Da Assembleia http://t.co/0MkHI1c4BP,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
448567579129303040l,"8 'pesos-pesados' da Bolsa que puxaram o Ibovespa para mais um dia positivo: Petrobras, Vale... http://t.co/TTp0H90QJX #infomoney #vale5",1,0,0,0,0,0,0,0,0,1.000,0.667,0.667,1.000,3
444306813589405696l,@LeonardoGSaade Petrobrás teve prejuízo? teve lucro: olha o link aí: http://t.co/tGyVdpHVe3,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
454332774741463041l,RT “@PedroCerize: Um dos maiores indicadores do mercado: Capa da Exame http://t.co/gBRLkPUHaa”// tô vendendo BRFS3 agora. Tem PUT liquida?,-2,-2,0,0,0,0,0,1,-1,0.000,0.667,0.667,0.667,3
446695453393170432l,@ferrisss Qual o seu preço alvo de JBSS3?,-2,-2,0,0,1,0,0,0,-1,0.000,1.000,0.667,0.667,3
453362692490031105l,"&lt,No te necesitó-Santiago Cruz3.",0,1,0,1,0,0,0,0,0,0.667,0.667,1.000,0.667,3
462315465889837057l,"@PPFEnergia enquanto o sr, nos trouxe informações sobre o fim do mundo energético no últimos meses aproveitei pra comprar ações elet3",-1,-1,0,0,-1,-1,0,0,-1,0.667,0.667,0.667,0.667,3
469928054174007297l,A última indicação da #MRVE3 resultou em -0.76 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
452160572348702720l,só çuegue nesta escola @joanarauhl cc @mel_cruz3 cc @imcharliedrew http://t.co/NxbV21bFk3,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,1.000,1.000,3
468755971859546112l,#PETR4 Ex-presidente da Petrobrás está ao vivo depondo no Senado http://t.co/xEmbZvEqez,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
444971486520954880l,"Macktrader Investimentos : Vale PN (Vale5), Gráfico Diário. Estudo do Sar Par... http://t.co/RWN25njFsg",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
451197253495963649l,"'@lauramejia0203: &lt,Andres Cepeda &amp, Santiago Cruz3 *.*'",1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
454244536920072193l,"Notas gerais

A marca da companhia NATURA (NATU3) é a mais valiosa da América Latina, segundo relatório da... http://t.co/UklRaoUG0X",1,0,-2,-2,-2,-2,0,0,-1,1.000,0.000,0.000,1.000,4
447044074751922178l,"Postado pela manhã!!!!  quem acreditou, lucrou!!!! RT @Live_Trade: não dá pra vender!!!!  a #vale5 vai puxar",1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
466307881663758336l,RT @joanarauhl: sera que ja fizeram o trabalho,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
448105214659547136l,volume chegando em #VALE5 e #INDJ14,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.000,3
450603977550598144l,"Vale pode perder US$ 500 milhões com o investimento feito na Guinea, Africa ocidental. O país pretende revogar o direito minerário. #VALE5",0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
450744596516315137l,"@mel_cruz3 fg preguiça, ja vou mama",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
453602630175318016l,RT @joanarauhl: @imcharliedrew @1avelagay @mel_cruz3 @Angela_dias24 pode ser as 4?,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
449607067670958081l,RT @Trader_Richter: Olha o efeito Dilma na economia. #PETR4 http://t.co/TMrcQOVCHF,0,1,-2,-2,0,1,1,0,-1,0.667,0.333,0.667,0.667,3
441021651724292097l,"RT @NuvensIchimoku: #PETR4 - Análise #Ichimoku - pregão de sexta-feira, 28 de fevereiro. http://t.co/oAHK5pB3e0",0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
444208356987650048l,"Planner recomenda 2 novas ações para março, saiba quais: Novidades na carteira da corretora ... http://t.co/bbIAa3mn8S #infomoney #vale5",0,0,0,0,-2,-2,0,0,-1,0.667,1.000,0.000,1.000,3
447100306728681472l,petr4 saindo no leilão,1,0,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
468759628042739713l,"#HGTX3 só perdeu R$20,00 de um ano pra cá! Coleções ruins, vendas fracas e ainda saiu do MSCI...que faseeeee",0,1,0,1,0,1,0,0,0,0.667,0.667,0.667,0.667,3
466297870979969024l,RT @imcharliedrew: pkek não há gajos giros na minha trm,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,1.000,1.000,1.000,3
447002166398816258l,"#VALE5 vtnc, por favor! Obrigado.",0,0,-2,-2,0,0,1,0,-1,0.667,0.000,0.667,0.667,3
459696038363037696l,"Rastreamento ações-Gráfico diário-11h. Analise se romper: GFSA3 3,63 Ativo c/ vol Financeiro Superior à sua MM21-11h: AUTM3 JSLG3",-1,-1,-1,-1,-1,-1,-1,-1,-1,1.000,0.667,1.000,1.000,3
459385548831195136l,"RT @i_am_a_lord: hoje o ed deu soco no vini, fiquei tipo: wtf, o que se passa com o mundo?",0,1,0,1,0,1,0,1,0,1.000,0.667,0.667,0.667,3
468760672168202240l,"Resumo do q o Ex-presidente da #PETR4 já falou e vai falar na CPI: Pasadena tá tudo certo, o resto ninguém sabe,... http://t.co/SySzOET6lD",0,1,0,1,-2,-2,1,0,-1,1.000,0.667,0.000,0.667,3
469701396351447040l,"Se um dia a vida lhe der as costas, passe a mão na bunda dela.",-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
445704989998997504l,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 16,69 (-2,17%) com volume de R$ 15,14 mm.
$LIGT3",-2,-2,0,0,0,0,0,0,-1,0.000,0.667,0.667,0.667,3
454276053981483008l,Ativo c/ vol Financeiro Superior à sua MM21-12h: ALLL3 AUTM3 BPHA3,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
443351728386498560l,"#PETR4 mais uma 'ótima' notícia para a Petrobomba!!! Rumo ao 0,01 http://t.co/ZFlkPnZLqE",0,1,0,0,0,0,1,0,0,1.000,0.667,0.667,1.000,3
470406834629931008l,'@FicaDoMeuLado: ''Ficaria bacana você na minha cama.'' http://t.co/q7WBuqjCUy',-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
456811051548688384l,Concluir q as coisas n #Petr4 estão feias não é difícil é só ver a'Graça'do Sr.Goonies Sloth Cerveró @clubedopairico http://t.co/Ns5fdPB4aR,0,1,0,1,0,0,1,0,0,1.000,0.667,0.667,1.000,3
467339304860393472l,"#CESP6 - Lucro da Cesp mais do que dobra, com ganhos por venda de energia - http://t.co/wD8lof1TBv",1,0,0,0,0,1,0,0,0,1.000,0.667,1.000,1.000,3
461152862169726976l,"Rastreamento ações-Gráfico diário-11h. Analise se romper: CYRE3 13,41 GFSA3 3,67 HYPE3 16,68 PETR4 17,14 VIVT4 46,75",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
446991887468355584l,MP 627 sera votada quarta da semana que vem...governo precisa arrecadar mais para superavit primario...afeta diretamente a VALE5...,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
444051739067822081l,Nos gráficos diários de #LREN3 #LAME4 #TIMP3 temos a formação  de #squeezes http://t.co/VfcPzCk43b,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
443352450200645632l,$PETR3 - Petrobras (petr) - Precificacao De Titulos No Mercado Internacional http://t.co/4XnEbmfRo4,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
460769976811810817l,A última indicação da #MRVE3 resultou em -1.39 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
452175656374505473l,Essa virada final na #vale5 pagou meu japonês hoje. @ELISLEITAO,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
448167613152387073l,Tá faltando VALE5 dar uma arrancada forte. Ação de maior peso no IBOV não pode ficar nessa pasmaceira por muito tempo.,0,1,0,0,0,0,0,0,0,0.667,1.000,0.667,0.667,3
459705586675109888l,boletando compra bbas3. feito.,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
445557247364829184l,GOLL4 comprar a R$ 10.19 indicado em 17/03/2014 10:48 e finalizou a venda com resultado de R$ 0.86 ou 8.44 % http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
442054864638865408l,RT @picapautrader: @realsardenberg A Petrobrás #PETR4 tem salvação??? #SardenbergResponde esta eu quero ver vc responder!!!,1,0,0,0,1,0,0,1,0,0.667,0.667,0.667,1.000,3
445938167011901440l,"@Smarttrade10 @ferrisss @dfittarelli Volume em PETR4 bom hj, 45% superior ao volume medio dos últimos 7 dias.",1,0,1,0,-2,-2,0,0,-1,1.000,0.667,0.000,0.667,3
451740948763275264l,RT @mamaserabos: por vezes as coisas que nos fazem feliz estão à nossa frente e nós nao nos apercebemos,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
456419051376365569l,CSN (#CSNA3): Programa de Recompra de Ações. http://t.co/TJshHLJGxw,0,0,0,0,0,0,0,0,1,0.667,1.000,0.667,1.000,3
451062551229775872l,Não é que o KingKong #PETR4 está se segurando com a expectativa da pesquisa de sábado...,1,0,0,0,1,0,0,1,0,0.667,0.667,1.000,0.667,3
449227622309191680l,CPI da Petrobras! Patrocínio Petrobras! #petr4,-2,-2,-1,-1,0,0,-1,-1,-1,0.333,0.667,0.667,0.667,3
456063870038470656l,quem tinha me perguntado cedo sobre #alll3?  saiu no Obj?,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
451396974261338112l,"O fundo ocorreu no dia 17/03, nos R$12,57. Em 12 pregões já subiu mais de 30%. Isso tudo, no meio de escândalos de corrupção. #PETR4",0,1,0,0,0,1,0,0,0,0.667,0.667,1.000,0.667,3
460826654152327168l,@gelatinababe assim deixas-me envergonhada :$$,-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
459431398407798784l,"Vale PN (VALE5), gráfico diário. Estudo técnico e ... http://t.co/BqYzZR0ZPA",0,0,0,0,1,0,0,0,0,0.667,1.000,0.667,1.000,3
445560692998168577l,Quem fez venda de opções em fevereiro e março está rindo com os prêmios recebidos em #Petr4 e #Vale5  e acho que em vários outros papeis.,-2,-2,1,0,0,0,0,0,-1,0.000,0.667,0.667,0.667,3
441243293221789697l,Como foram as ações de Petrobras e Vale em Nova York durante o carnaval?: Papéis de empresas... http://t.co/fHQzm2rsUR #infomoney #vale5,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
446677037764579328l,"@eddu0001 Estava, fiz uma kgda aqui não esperei confirmar e vendi.....paciência....vou entregar o lucro de Rsid3 e Cyre3 p/ vale5",0,0,0,1,0,0,0,0,0,0.500,0.750,0.750,0.500,4
445998715699220480l,PETR4 Petrobras repica na Bolsa e dá uma chance pra galera ganhar unzinho. Será coincidência o papel subir logo depois do exercício? Heeheh,0,1,-2,-2,0,1,0,0,-1,0.667,0.000,0.667,0.667,3
441717444034691073l,Operação com BRPR3 encerrada com um ligeiro prejuízo. A ideia é não perder mais de 1% do capital... logo o stop é... http://t.co/E6s6VQqNtU,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
443824835085762560l,Fundo em BRKM5? To de olho...,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
445960707155439617l,USIM5 bateu no objetivo do Anderson agora quer ver e saber quais as operações do Anderson entre em contato: centraltrader@hotmail.com,1,0,-2,-2,-2,-2,0,0,-1,1.000,0.333,0.333,1.000,3
453584158045257728l,A última indicação da #ITUB4 resultou em 0.60 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
469534862442233856l,@Live_Trade tem alguma coisa pra petr4,1,0,1,0,0,1,0,1,0,0.667,0.667,0.667,0.667,3
460923439310962688l,$GOLL4 - GOL - Comunicado ao Mercado http://t.co/pyPuYID3JS,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
444106491218632704l,ELPL4 comprar a R$ 8.05 indicado em 13/03/2014 10:42 e finalizou a venda com resultado de R$ -0.09 ou -1.12 % http://t.co/kgt1YiTbF7,0,0,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
443779047961931776l,"petr4 13,22 curto e 13,07 caso nao segure no 22",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
459723062431481856l,"apesar da queda comportamento de #usim5 tá bom, só precisava aumentar mais o lucrinho do DT  rsrsr",0,1,0,1,0,0,-2,-2,-1,0.500,0.500,0.500,0.000,4
441560681247412225l,"na #PETR4 fiquemos de olho em como ela se comporta ao enfrentar os R$13,5x ... Agora a região é resistência ... =/",0,1,0,1,1,0,0,1,0,0.667,0.667,0.667,0.667,3
462203134283378688l,$ELET3 - Eletrobras (elet-n1) - Arquivamento Do Formulario 20-f Na Sec http://t.co/CcQEtx6yDZ,0,1,0,0,-2,-2,0,1,-1,0.667,0.667,0.333,1.000,3
458654026150993920l,#alll3 comprando,1,0,0,0,1,0,0,0,0,1.000,1.000,0.667,1.000,3
445956581981954048l,$CPLE6 - Copel anunciou resultados de 2013 http://t.co/s9oCSZ5hGE,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
448164354018795521l,"#goll4 taxiando o dia inteiro, daqui a pouco acaba o gás....rsr",0,0,0,0,0,0,0,0,1,1.000,0.667,1.000,1.000,3
443251532755394560l,@Ricamconsult @StephenKanitz @petrobras Valor de mercado do #Facebook #FB é maior do que da #Petrobrás PETR4 http://t.co/fvrM2s4hzC,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
469932587813969920l,"assim como quebraram a PETR4, Eletrobras, etc retalham o Brasil. A QUEM INTERESSA O CONFLITO INDÍGENA? @Confisconao http://t.co/p3bfnNO1Y5",0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
444501729024172033l,"Vale5  25,84 com  topo 31,25, Segue caindo sem noção de fundo.",0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.000,3
449628275036684288l,"Rastreamento ações-Gráfico SEMANAL-16h Analise se romper:ABEV3 17,1929 GFSA3 3,4386 GOLL4 11,208 ITUB3 31,7692 ITUB4 33,8645",0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
456422564730896386l,Análise técnica de #VALE5 para o pegão de hoje. http://t.co/Wh5cPcxdG6,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
443754762396508160l,"@ferrisss @Smarttrade10 @dfittarelli BBAS3 à R$ 19,09.... uhnnmm!!!! Hj sai decisão sobre julgamento no STF.",-2,-2,1,0,1,0,0,0,-1,0.000,0.667,0.667,0.667,3
441957488900857857l,"TOV aposta em blue chips, confira 7 ações para comprar neste mês: Os ativos que permanecem n... http://t.co/XKwFI1bsEg #infomoney #vale5",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
460023889125703680l,PER-FEI-TO. Como eu queria que esse tal de “Nelsinho” se pronunciasse. HAHAHA #PETROBRAS #PETR4 #FORAPT http://t.co/vA93raZUfv,-2,-2,1,0,0,0,1,0,-1,0.000,0.667,0.667,0.667,3
446628649891287040l,Ação ex-dividendos hoje: CRUZ3. As cotações históricas foram ajustadas. Saiba mais! http://t.co/C7k4DuDID2,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
467048365151494144l,"RT @bobdevonne: Amanhã só entro as 10:00,CAN I HEAR A HALLELUIA?",0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
446419148852039680l,"A LIGHT S.A. fechou o dia de hoje ao preço de R$ 17,45 (+3,68%) com volume de R$ 19,05 mm.
$LIGT3",1,0,1,0,-2,-2,0,0,-1,1.000,0.667,0.000,1.000,3
468160305504464896l,"O desenho de queda da PETR4 está feito, @HudsonPF. Eu estou me antecipando à manada. Não jogo com as cartas viradas para o adversário !!",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
448577247528878080l,"Bbdc4, gráfico diário. Fechamento em R$ 28.87 com queda de 0.59%. http://t.co/CSKP3yXpA5",0,1,0,0,0,0,0,1,0,0.667,0.667,0.667,0.667,3
448885656325197824l,ao menos uma boa notícia ... a Fitch não mexeu na nota da #PETR4 ...,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.000,3
458623940072841216l,"Rastreamento ações-Gráfico diário-12h. Analise se romper:  IBOV 52344,52 ITUB4 35,77 LIGT3 19,22   MULT3 50,45",0,0,0,0,0,0,0,0,1,1.000,1.000,0.667,1.000,3
444475433904783360l,"JPMORGAN eleva recomendação s/ Usiminas e Gerdau para 'overweight'. Agora USIM5 +3,26% e GGBR4, +1,87%",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
451049389352816641l,"Rastreamento ações-Gráfico diário-14h. Analise se romper:  ABEV3 17,02 ODPV3 9,11",-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
444470522165096448l,Na mosca!! RT @Live_Trade Olha a refugada da vale5 perto do obj,0,0,0,0,0,0,0,0,1,0.667,0.667,1.000,1.000,3
446263233478152192l,$PETR4 - Pré-sal e pós-sal: Petrobras implanta nova plataforma [Newsletter ADVFN] http://t.co/qV50p1D6IR,1,0,0,0,-2,-2,0,0,-1,1.000,0.667,0.000,1.000,3
445626040573255680l,"Ja PETR3 107M de ações alugadas. 81% acima da media, na maxima de 180d. 
@ferrisss @dfittarelli",0,0,0,0,0,0,0,0,1,1.000,0.667,1.000,1.000,3
444643488555339776l,"PETROBRAS PN   Valor do fech. em 15/03/2010 R$36,78. Valor do fech. em 14/03/2014 R$12,78. Desvalorização de 65,3%. http://t.co/gXzIlRak4Y …",0,0,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.000,3
452159279605493760l,"RT @asacchettn3: @ferrisss @dfittarelli vendinha de itub4 nos 35,10 começando a dar frutos, VAI QUE VAI!",1,0,1,0,0,1,0,0,0,1.000,1.000,0.667,1.000,3
456039737456070656l,#ITUB4  Suportes e resistências http://t.co/nzeOztWBDR,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
459680505697669120l,Alll3 só de olho,0,0,0,0,0,0,0,0,1,1.000,1.000,1.000,1.000,3
451693774117552128l,RT @chrinvestor: China anunciou um plano de incentivo à economia. O governo chinês pretende aumentar os investimentos em ferrovias e moradi…,-2,-2,1,0,-2,-2,0,0,-1,0.000,0.667,0.000,0.667,3
442007811573420032l,@Live_Trade olha o que virou a BRFS3....tú é foda hein! :/ kkk,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
459744832060416001l,"@roneymau Petrobras PETR4 - Lula capitalizou em 2010 a R$ 26,30. Últimos 6 meses...Março na bacia das almas! http://t.co/l00d2g2AtO",0,1,0,1,0,1,1,0,0,0.667,1.000,0.667,0.667,3
456872871789228032l,"Rastreamento ações-Gráfico diário-16h. Analise se romper:PETR3 15,83 PETR4 16,49 QGEP3 8,45 RENT3 35,56 SANB11 12,82 TRPL4 25,06 UGPA3 57,59",-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
441610825938530304l,"BBDC4 - gatilho no semanal, cancelado",-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
447144750601494528l,"@StephenKanitz @ricam #Petrobrás #PETR4: Se ref. Pasadeña é superfaturada, então invest. pré-sal estão mais! http://t.co/8wIGJxKbao",0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
468808060279218176l,"#BOVESPA #EMBR3 Embraer vende 28 cargueiros ao Brasil em negócio de R$ 7,2 bi. http://t.co/U1t7Xj8iOH",1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
451730164486275072l,A última indicação da #OIBR4 resultou em 4.26 %. Confira a nova indicação agora em http://t.co/kgt1YiTbF7,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
444224240066523137l,"$PETR4 R$ 13,11 -1,58% / $VALE5 R$ 25,90 -2,12%, '@Info_BMFBOVESPA: #Ibovespa fecha em baixa de 0,91% aos 45.443 pontos.'",0,0,0,1,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
468826968155516928l,RT @clubedopairico: #PETR4 vai caindo e o volume aumentando ! =),1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.000,0.667,3
461205481458237441l,"Tomado em OIBR4, ao que parece será uma operação estilo ELPL4 na venda descoberta, já sei o resultado: perderei o sono por uns dias.",0,1,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
