Tweet_ID,Content,Date_Post
dante_02_1369653159149338880,"@VivianeBfr Viviane, o cadastro está levando um tempo para ser validado, já que abrimos a vacinação para mais idosos. São milhares de pessoas#s aptas para o cadastro e geração de código, por isso peço que aguarde. ??",2021-03-10
dante_02_1358771408386588928,NOVA FASE DA VACINAÇÃO CONTRA A COVID-19 ??✨ \n\nSiga o fio e confira nas imagens todos os detalhes do plano ?? https://t.co/UK7ybKLSZs,2021-02-08
dante_02_1364412540311192064,"Novas cepas do Covid varrendo o Brasil e internações explodindo. No RS, que dobrou sua estrutura de UTIs, hospitais lotados. Não há ampliação que resista a um vírus descontrolado. Mitos como tratamento precoce e imunidade de rebanho caem enquanto a vacinação se impõe.",2021-02-24
dante_02_1385721974844968960,"✅ ?? ?? Pessoal, como sempre disse, bastavam as doses dos profissionais da educação da rede particular chegar, que começaríamos a vacinação contra a Covid imediatamente. https://t.co/9zEBTi0EvJ",2021-04-23
dante_02_1373614869405184000,"Durante toda a semana, a aplicação da segunda dose prossegue normalmente para idosos e trabalhadores da saúde. Antes de comparecer aos postos, é necessário verificar a data indicada no cartão de vacinação ou no site da SMS, no endereço https://t.co/uPxb18eGra",2021-03-21
dante_02_1418580468983868928,"Amanhã (24/07) estaremos nas ruas lutando por vacinas, empregos, justiça e democracia. Lembre-se de usar máscara, levar o álcool em gel e manter o distanciamento. #24JForaBolsonaro https://t.co/nyfgLkDrT6",2021-07-23
dante_02_1369758607051481088,"Parabéns, Lula. Com um discurso obrigou Bolsonaro a trabalhar pela vacina. Fazendo muito mais pelo país do que o ministro da Saúde.",2021-03-10
dante_02_1425856278367194880,"Ricardo Barros representa o gov Bolsonaro como poucos. Abusa de mentiras, provocações e distorções. Age como um mafioso q tem certeza da impunidade. Ousou dizer que o país está sem vacinas por causa da  CPI. Fala obviamente causou revolta e sessão foi suspensa novamente. @psol50",2021-08-12
dante_02_1352297987180027904,"A vacinação contra a Covid-19 no Rio fortalece a Saúde. Já são mais de 20 mil profissionais imunizados, incluindo 800 que estavam afastados por serem do grupo de risco e vão voltar a salvar vidas. Um avanço na proteção! https://t.co/649Hv4FCha #DelegadaMarthaRocha #Covid19",2021-01-21
dante_02_1412060526461566976,"Vacinação dos jornalistas em Belém. Obrigado, @helderbarbalho e @EdmilsonPSOL ✊?? https://t.co/7FO3WpaYuy",2021-07-05
dante_02_1378435205338398976,"1 milhão de vacinas aplicadas por dia... parabéns, @jairbolsonaro . Vamos vencer juntos! ????????",2021-04-03
dante_02_1366011038693531904,"@Osvaldojr72 Governo que, por causa do negacionismo do presidente @jairbolsonaro em relação à covid-19 atrasa combate da doença, dificulta compra de vacinas e fomenta guerra de narrativas que polariza a política e não contribui para a volta ao “normal”.",2021-02-28
dante_02_1350909916391857920,"@heldleon Temos mais de 20 mil profissionais de saúde atuando no município (não necessariamente moradores). Vamos vacinar todos que trabalham aqui em hospitais, clínicas, centros de saúde etc.",2021-01-17
dante_02_1420776045431688960,@RebecaPinto já corrigi a informação. Todas as pessoas de 28 anos poderão se vacinar. As pessoas nascidas entre 31 de julho de 1992 e 2 de agosto de 1992 também poderão se vacinar.,2021-07-29
dante_02_1353301660156784896,A PREFEITURA DE CABEDELO NÃO INCLUIU NO GRUPO DOS PRIORITÁRIOS DA VACINAÇÃO CONTRA O COVID OS PROFISSIONAIS MARÍTIMOS.\n\nLembro ao prefeito e sua equipe que Cabedelo é a porta de entrada do COVID pelo mar aqui na PB.,2021-01-24
dante_02_1447313127557710080,"Locais de vacinação desta segunda, 11 de outubro. ???? https://t.co/Wx4UzxNsYa",2021-10-10
dante_02_1434607736386433024,Querida Anvisa! Tem um sujeito em Brasília q nunca respeitou os protocolos e medidas sanitárias de combate à doença que já matou quase 600 mil brasileiros. Promove aglomerações e demorou pra comprar vacina pq queria propina. Ele diz q tem histórico de atleta. Quer o endereço? https://t.co/6vU4lfIRkM,2021-09-05
dante_02_1431655273110855936,@Daniele80181863 @prefeiturabelem @helderbarbalho Estamos aguardando a chegada de vacinas para começar a imunizar os jovens de 12 a 17 anos sem comorbidades. #EquipeEd,2021-08-28
dante_02_1395490003841655040,"Conversamos sobre ações de enfrentamento à pandemia em Fortaleza, incluindo vacinação, rede hospitalar, políticas de assistência social e projetos em tramitação. Esse diálogo constante com representantes do Parlamento é fundamental para colher sugestões, debater, (cont)",2021-05-20
dante_02_1447341290941734912,Bolsonaro foi impedido de entrar no estádio para assistir a Santos X Grêmio por não estar vacinado. A lei vale para todos. Até quando o presidente seguirá sendo um péssimo exemplo para a população? #ForaBolsonaro https://t.co/ozu9UXol0g,2021-10-10
dante_02_1351531047209611008,Bom dia meu amigos!\nÉ com imenso prazer e felicidade que informo à vocês que a vacina chegou!\n\nAinda hoje iniciaremos as primeiras imunizações em nossos profissionais de saúde. \n\n#VacinaçãoJá #vemvacina https://t.co/H5BQqgmedY,2021-01-19
dante_02_1397618641592413952,"A vacinação em Maceió segue acelerada! É recorde atrás de recorde. Alcançamos 97,3% de eficiência na aplicação das doses, o maior número entre todas as capitais do Brasil. Acompanhar cada vez mais vidas sendo salvas é motivo de muito orgulho pra mim. Maceió segue avançando! ?? https://t.co/KJbrVO8lQV",2021-05-26
dante_02_1408793370890223872,"Já está provado que houve omissões na aquisição de vacinas, que houve uma estratégia deliberada de imunidade coletiva,também, a existência de um gabinete paralelo negacionista.Agora, temos a informação  que tudo isso foi por dinheiro em um grande esquema estruturado de corrupção.",2021-06-26
dante_02_1357783248554835968,Todos queremos ser vacinados. É um direito. Mas o número de vacinas reduzido não permitiu nem vacinar todos os profissionais de saúde da linha de frente. A irresponsabilidade do governo federal causou o atraso. A luta de todos nós hoje deve ser pela entrega acelerada de vacinas.,2021-02-05
dante_02_1452361022459858944,"Não escute o Bolsonaro! Um presidente negacionista que espalha fake news e desencoraja imunização não pode ser levado a sério. Dizer que a vacina pode provocar Aids é uma afirmação irresponsável e mentirosa, típica de um governo genocida. https://t.co/Nt21eAvNzZ",2021-10-24
dante_02_1352666778019753984,"3/5 Além disso, o presidente, seu ministro da Saúde e seu Chanceler têm sido, diuturnamente, omissos ao não celebrar acordos com outros países e iniciativas para a aquisição das demais vacinas em desenvolvimento\n.",2021-01-22
dante_02_1404068311680406016,"E assim que novas doses forem enviadas pelo governo federal, seguiremos vacinando os grupos prioritários e paralelamente por idade, até chegar aos 18 anos. \n#BelémVacinada",2021-06-13
dante_02_1397598902099004928,"O que você acha sobre a criação de postos móveis para vacinação em territórios vulneráveis?\n\nEncaminhei uma indicação ao governador para que a medida seja adotada, com objetivo de acelerar a vacinação em locais mais vulneráveis e de difícil acesso!",2021-05-26
dante_02_1376863233450110976,Estamos juntos @DeputadoBacelar! #vidapãovacinaeducação ??????✏️ https://t.co/dimiJKscPn,2021-03-30
dante_02_1388837352970259968,SP negocia compra de vacina contra a covid de Cuba https://t.co/wrUrxXBbz9,2021-05-02
dante_02_1353381872341044992,Notícia boa ! #VacinaParaTodosJá https://t.co/wZglK7vH50,2021-01-24
dante_02_1446490811391222016,"Pra quem procura um posto de vacinação, nesta sexta-feira, sem filas, a Estação das Docas é uma boa opção. Esse posto está substituindo o da Casa de Plácido, que não irá funcionar por conta do Círio. #EquipeEd",2021-10-08
dante_02_1474351094335741952,Vacina contra covid para crianças: 6 fatos a favor  https://t.co/Faxp61FQKW,2021-12-24
dante_02_1350895480432188928,"COMEÇO DO FIM\n\nAprovado pela Anvisa, o uso emergencial da vacina irá, não apenas desafogar os hospitais, como também, salvará vidas. \n\nO Acre está preparado para a chegada da vacina contra a COVID-19. Vamos iniciar a vacinação já!",2021-01-17
dante_02_1369766249534722048,"O consórcio não vai disputar com o governo federal a compra de vacinas. Muito pelo contrário, vamos somar esforços para ir em busca de outros laboratórios pelo mundo para adquirir imunizantes para seguir avançando na vacinação da população.\n\nAgora, é momento de união! ??",2021-03-10
dante_02_1392473927390309888,"Gente descarada, sem vergonha, sem empatia, egoísta.\n\nCom a vacinação para profissionais de educação, o que tem de “professor de curso on-line” aparecendo pra vacinar. \n\nNem tá em sala de aula (talvez nunca tenha pisado numa como professor) não corre risco nenhum. Vacinou. Nojo.",2021-05-12
dante_02_1374523191847055104,"21 de outubro de 2020. ""Toda e qualquer vacina está descartada"". #BolsonaroMente https://t.co/e8ZEk2d8qG",2021-03-23
dante_02_1376925965868207872,"#CPIdosFuraFilas da #Vacinação Dep @joaovitorxavier  pergunta a Anderson Luís Coelho qtos profissionais de fisiot. e TO haviam sido vacinados qdo houve a vacinação de servidores da @SaudeMG: ""Apenas os profissionais de UTI"", que seriam 4.063 profissionais, de um total de 32 mil.",2021-03-30
dante_02_1374042331284913920,Essa semana é a vacinação das pessoas com 60 anos e olha só quem vai se vacinar ❤️ https://t.co/cyM0LBXgRf,2021-03-22
dante_02_1442584053383826944,"A quantidade de pessoas sem máscaras na rua é absurda. A pandemia ainda não acabou! Por mais que a gente queira, querer não é poder. É preciso garantir a imunização em massa e não chegamos ainda nem em 50% de pessoas vacinadas com a segunda dose no Brasil.",2021-09-27
dante_02_1378472357392695040,"Sempre importante reforçar: tudo organizado pra quem for se vacinar. A nossa gestão da @prefrecife passa o recado, minha gente. Segue o fio. ??",2021-04-03
dante_02_1425085467385602048,"Hoje, na #CPIdaCovid, teremos o depoimento de um duplo investigado. O tenente-coronel Helcio Bruno – que intermediava o contato da Davati com o Ministério da Saúde para negociação de vacinas – também está no radar da #CPMIdasFakeNews pela atuação de seu “instituto” Força Brasil.",2021-08-10
dante_02_1438503090383060992,??ABSURDO.\nMinistério da Saúde acaba de mudar a orientação — vai suspender a vacinação de adolescentes 12-17 anos!\n.\nEstá na contramão de países como Israel.,2021-09-16
dante_02_1423644152017850112,VACINEEEEEEEI \nTHIS GIRL IS ON PFIZER BB \nVIVA A CIÊNCIA \nVIVA O SUS\nFORA BOLSONARO GENOCIDA \nobrigada por tudo @EdmilsonPSOL https://t.co/nR1jXkp60L,2021-08-06
dante_02_1405554231931813888,?????? https://t.co/sCK6J5R6mI,2021-06-17
dante_02_1440046537246052096,"Bolsonaro na Assembleia Geral da ONU é um #VEXAME. Enquanto os líderes do G20 já se vacinaram, o presidente é obrigado a comer na rua, pois não tem o comprovante de imunização exigido pelos restaurantes locais. O mundo inteiro está vendo essa vergonha. https://t.co/z41tu2WVrR",2021-09-20
dante_02_1369451003171503872,"10 de março e só vacinamos 1% da população com duas doses. Fracasso retumbante, genocídio como projeto.",2021-03-09
dante_02_1404161080369286912,"Hoje teremos o início da Copa América. O Brasil joga contra a seleção da Venezuela, que já teve 13 infectados comprovados pela Covid. Enquanto Bolsonaro acha que há o que se comemorar, o povo morre de fome e por falta de vacina",2021-06-13
dante_02_1382154672874660096,"A 99 também está ofertando mais 5.000 vouchers, que serão utilizados por profissionais da gestão municipal que estão atuando nas ações de vacinação.",2021-04-13
dante_02_1471761121942155008,"'Passaporte da vacina': com ConecteSUS fora do ar, prefeitura do Rio disponibiliza comprovante por site; saiba como baixar https://t.co/dVskC0bEBT https://t.co/7nbBhrXJR9",2021-12-17
dante_02_1466415668929170944,"TCU deu 15 dias para @jairbolsonaro se posicionar sobre o passaporte da vacina.\n\nTempo demais! Já estamos em dezembro, início da alta estação dos voos internacionais.",2021-12-02
dante_02_1355265743009571072,"@davi43977598 Olá, Davi! O Site do Vacine Já está com aba ativa de Consultar Cadastro. Agora o usuário poderá conferir se deu certo seu cadastramento e se as informações fornecidas estão corretas.",2021-01-29
dante_02_1417109667554157056,"@beabryto @prefeiturabelem Ainda estamos aguardando a chegada de mais vacinas. Assim que chegarem, anunciamos o próximo calendário. #EquipeEd",2021-07-19
dante_02_1376300354162295040,"Quem já tem 67 ou 68 anos vai poder ser vacinado nesta terça, 30 de março. Os locais permanecem iguais: SC401, Beira-Mar Continental, UFSC e Aeroporto Antigo. Das 9h às 16h. Chegando mais doses durante a semana, devemos avançar mais idades no próximo find.",2021-03-28
dante_02_1366328609485582080,"Bom dia. Idosos com 82 anos ou mais poderão ser vacinados partir desta segunda-feira, 1º, contra a Covid-19. Serão 21 unidades de saúde, das 8h às 17h. Precisa apresentar documento com CPF e comprovante de residência. Saiba mais: https://t.co/D7CTDqeUlk https://t.co/qOvCp1bLgF",2021-03-01
dante_02_1443566464208936960,"@thesputinick O abandono que falamos se dá em várias esferas: desde a falta de projetos para resolver, de fato, problemas estruturantes da cidade, como transporte e resíduos solídos, até a precariedade dos espaços pertencentes ao município: quase 1/3 das escolas tinham problemas nos telhados.+",2021-09-30
dante_02_1398044739333722112,"Bolsonaro tinha onde comprar a vacina. Podia comprar ao Butantan, podia comprar à Pfizer, poderia comprar à Moderna. Mas nós temos um presidente que manda comprar ""na casa da sua mãe"". Aí pergunte: por que é que tem 454.623 mortos no Brasil? É porque somos governados por esse ser",2021-05-27
dante_02_1431037401514881024,"Por que Flávio Bolsonaro se envolveria pessoalmente na negociação de uma vacina que não foi aprovada nem pela Anvisa, nem pela FDA? https://t.co/egxLOck4WO",2021-08-26
dante_02_1403134700911316992,O ministro da saúde Queiroga vai assinar um parecer que desobriga as pessoas vacinadas do uso de máscaras. A questão é que segundo cientistas quem tomou vacina pode levar até 2 meses para construir defesa.  Bolsonaro só promove a política da morte. Use máscara! #ForaBolsonaro,2021-06-10
