Tweet_ID,Post_Vaccine,Positions_Vac
dante_02_1384836085327532032,1,2.0
dante_02_1351868846303535104,1,1.0
dante_02_1453703508864212992,1,2.0
dante_02_1362859912506793984,1,2.0
dante_02_1404137029982724096,1,1.0
dante_02_1410642283070885888,0,
dante_02_1404248897476828928,1,2.0
dante_02_1380197820616090112,1,1.0
dante_02_1413965876907450112,1,1.0
dante_02_1355981571153658112,1,1.0
dante_02_1402574926373076992,0,
dante_02_1380295050610016000,1,2.0
dante_02_1384900561393398016,1,2.0
dante_02_1355168614568111872,1,1.0
dante_02_1369817617540727040,1,1.0
dante_02_1413966892625169920,1,2.0
dante_02_1410915947335069952,1,2.0
dante_02_1392936835605843968,1,1.0
dante_02_1417191411376591104,0,
dante_02_1391759260602839040,1,1.0
dante_02_1434995260296471040,1,2.0
dante_02_1391022589087292928,1,2.0
dante_02_1406962816410652928,1,1.0
dante_02_1361663067264871936,1,1.0
dante_02_1375101914342437120,1,2.0
dante_02_1418573729982995968,1,2.0
dante_02_1374072187162915072,1,2.0
dante_02_1378335643454074880,1,1.0
dante_02_1389538130584382976,1,2.0
dante_02_1377599196128289024,1,2.0
dante_02_1455876319200304896,1,1.0
dante_02_1355471957970584064,1,2.0
dante_02_1425142437706599936,1,2.0
dante_02_1392123075794285056,1,1.0
dante_02_1376907467188281088,1,1.0
dante_02_1426323653126409984,1,2.0
dante_02_1440702665571254016,0,
dante_02_1387711453034077952,1,2.0
dante_02_1372246235751529984,1,1.0
dante_02_1429863495978426112,1,1.0
dante_02_1443518809114033920,1,1.0
dante_02_1390326155077725952,1,1.0
dante_02_1462821647820407040,1,2.0
dante_02_1351996031068724992,1,2.0
dante_02_1364608993281380096,1,1.0
dante_02_1348642960360014080,1,1.0
dante_02_1422758896251322112,1,1.0
dante_02_1420803982130307072,1,1.0
dante_02_1466876992637255936,1,1.0
dante_02_1376905516446846976,1,2.0
dante_02_1409563439404551936,1,2.0
dante_02_1412180425921936896,1,2.0
dante_02_1380512125462908928,1,1.0
dante_02_1423378729791787008,1,2.0
dante_02_1452775900815166976,1,1.0
dante_02_1367224638187707904,1,1.0
dante_02_1350901149671579904,1,1.0
dante_02_1427330578966322944,1,1.0
dante_02_1344885291572719872,1,1.0
dante_02_1383067191734583040,1,2.0
dante_02_1386675077350149888,1,1.0
dante_02_1392884261229847040,1,1.0
dante_02_1404818961670230016,1,1.0
dante_02_1372552747137043968,1,1.0
dante_02_1439009288094208000,1,2.0
dante_02_1413266117456453888,1,2.0
dante_02_1348995698906246912,1,1.0
dante_02_1420769234783810048,1,1.0
dante_02_1351136852108055040,1,1.0
dante_02_1399413177444666880,1,1.0
dante_02_1352365723130203904,0,
dante_02_1399172214721818880,1,1.0
dante_02_1359519090377978112,1,2.0
dante_02_1403095176080412928,1,2.0
dante_02_1356983948182760960,1,2.0
dante_02_1407153402300281088,1,1.0
dante_02_1372919610840920064,1,1.0
dante_02_1425495318725018112,1,1.0
dante_02_1384224347313765888,1,1.0
dante_02_1433172799858827008,1,1.0
dante_02_1370043463912275968,1,1.0
dante_02_1366903129858540032,1,1.0
dante_02_1404871855966768896,1,2.0
dante_02_1422916857489760000,1,2.0
dante_02_1367513775360922112,1,2.0
dante_02_1356980294964965120,1,1.0
dante_02_1459227267914255872,1,2.0
dante_02_1393687938895056896,1,2.0
dante_02_1352023101513593088,1,2.0
dante_02_1368536148985978880,1,2.0
dante_02_1385722706709164032,1,1.0
dante_02_1392492529300475904,1,1.0
dante_02_1346253576188867072,1,1.0
dante_02_1357085148592943104,1,1.0
dante_02_1386340704625078016,1,1.0
dante_02_1413642730664861952,1,2.0
dante_02_1417856537457046016,1,2.0
dante_02_1391757374126445056,1,2.0
dante_02_1408148998825861120,1,2.0
dante_02_1359159655554035968,1,1.0
dante_02_1456274315846980096,1,1.0
dante_02_1475445993105764096,1,2.0
dante_02_1381343395155706112,1,2.0
dante_02_1469297220381987072,1,2.0
dante_02_1393519401199194112,1,2.0
dante_02_1427277994150727936,1,1.0
dante_02_1351221209158057984,1,2.0
dante_02_1418023156057580032,1,1.0
dante_02_1351521399861620992,1,2.0
dante_02_1394394667865805056,1,2.0
dante_02_1468433355821752064,1,2.0
dante_02_1398380106809286912,1,1.0
dante_02_1413209521296743936,1,2.0
dante_02_1395411290512843008,1,2.0
dante_02_1352243322430107904,1,1.0
dante_02_1384597491895655936,1,1.0
dante_02_1375949985376783872,1,2.0
dante_02_1380799621048451072,1,1.0
dante_02_1370724859588846080,1,1.0
dante_02_1403782577257844992,1,2.0
dante_02_1375417936601562880,1,1.0
dante_02_1413538773040837120,1,1.0
dante_02_1350874442860285952,1,1.0
dante_02_1405877539902575104,1,1.0
dante_02_1387403142392844032,1,1.0
dante_02_1429846682183912960,1,1.0
dante_02_1378308531494002944,1,2.0
dante_02_1358851999714968064,1,2.0
dante_02_1362341092717335040,1,2.0
dante_02_1398650050117615872,1,2.0
dante_02_1405208054573015040,1,2.0
dante_02_1370370600691233024,1,1.0
dante_02_1407743318251953920,1,2.0
dante_02_1350854573884370944,1,1.0
dante_02_1396832816227308032,1,1.0
dante_02_1402238134855819008,1,1.0
dante_02_1349401798612819968,1,2.0
dante_02_1439278624805359872,1,2.0
dante_02_1407042026718248960,1,2.0
dante_02_1419447836677115904,1,1.0
dante_02_1374720372973702912,1,1.0
dante_02_1471828998816686080,1,1.0
dante_02_1383169992225652992,1,1.0
dante_02_1366391853860412928,1,1.0
dante_02_1411093845467599104,1,2.0
dante_02_1374433224508666112,1,1.0
dante_02_1387733040017859072,1,2.0
dante_02_1395557047232519936,1,2.0
dante_02_1404468129275777024,1,1.0
dante_02_1411056548068184064,1,2.0
dante_02_1359571175517658880,1,1.0
dante_02_1428505682744167936,1,1.0
dante_02_1412001924111547904,1,1.0
dante_02_1385391825654099968,1,2.0
dante_02_1351277810183139072,1,1.0
dante_02_1416086750112402944,1,2.0
dante_02_1402549028739596032,0,
dante_02_1360697278554586880,1,2.0
dante_02_1350802889392987904,1,2.0
dante_02_1352053744024908032,1,1.0
dante_02_1460700920958836992,1,2.0
dante_02_1405572342751928064,1,1.0
dante_02_1382359734108487936,1,1.0
dante_02_1371616602169434112,1,1.0
dante_02_1388221859259425024,1,2.0
dante_02_1404842471750767104,1,1.0
dante_02_1412403211772772096,1,2.0
dante_02_1402224623220109056,1,1.0
dante_02_1450885155871198976,1,2.0
dante_02_1408421703097650944,1,2.0
dante_02_1360197905538289920,1,1.0
dante_02_1419698735911771904,1,2.0
dante_02_1418297996907892992,0,
dante_02_1417485730738315008,1,2.0
dante_02_1407512726088392960,1,1.0
dante_02_1369773158291635968,1,1.0
dante_02_1348233062509895936,1,3.0
dante_02_1401660454615891968,1,1.0
dante_02_1433452750319276032,1,2.0
dante_02_1374000915448016896,1,2.0
dante_02_1410233244470152960,1,2.0
dante_02_1368642959101559040,1,1.0
dante_02_1439219162262422016,1,1.0
dante_02_1353018979946802944,1,2.0
dante_02_1440313590074928896,1,1.0
dante_02_1412759266491092992,1,2.0
dante_02_1407442429519749120,1,1.0
dante_02_1409158725244489984,1,2.0
dante_02_1386695818162360064,1,2.0
dante_02_1440315668298039040,1,1.0
dante_02_1390337317143985920,1,1.0
dante_02_1403761487425028096,1,1.0
dante_02_1372199621108363008,0,
dante_02_1387039860347703040,1,1.0
dante_02_1412054080789360896,1,1.0
dante_02_1376653767987360000,1,1.0
dante_02_1402574932488376064,1,2.0
dante_02_1395686342890302976,1,2.0
dante_02_1362754938082897920,1,2.0
dante_02_1350853966805004032,1,1.0
dante_02_1404486574469959936,1,2.0
dante_02_1370361913444536064,1,2.0
dante_02_1354214143436463872,1,2.0
dante_02_1356398648381370112,1,2.0
dante_02_1415652311720940032,1,1.0
dante_02_1379578548738985984,1,1.0
dante_02_1376282225780609024,1,1.0
dante_02_1353874942207681024,1,2.0
dante_02_1374843869590917120,1,1.0
dante_02_1367493080509779968,1,1.0
dante_02_1377434323364679936,1,1.0
dante_02_1459111511020950016,1,2.0
dante_02_1412357654870168064,1,2.0
dante_02_1382295202149335040,1,1.0
dante_02_1402631114859089920,1,1.0
dante_02_1349795911275311104,1,1.0
dante_02_1407813624190616064,1,2.0
dante_02_1380618125671076096,1,2.0
dante_02_1423645649489338112,1,1.0
dante_02_1347668955868114944,1,1.0
dante_02_1372317221310098944,1,1.0
dante_02_1382103598407021056,1,1.0
dante_02_1377993057132544000,1,1.0
dante_02_1375610642191778048,1,1.0
dante_02_1375530767338574080,1,2.0
dante_02_1379107245372367104,1,1.0
dante_02_1410222342601575936,1,1.0
dante_02_1387547706109926912,1,1.0
dante_02_1397709378661371904,1,2.0
dante_02_1353396185369861888,1,1.0
dante_02_1423390649483776000,1,2.0
dante_02_1393201553192926976,1,1.0
dante_02_1397915861931814912,1,1.0
dante_02_1433434935445135104,1,1.0
dante_02_1423061607714799872,1,1.0
dante_02_1384654366859276032,1,2.0
dante_02_1389727116086895104,1,2.0
dante_02_1384865544113902080,1,1.0
dante_02_1349862080560706048,1,1.0
dante_02_1387575618695479040,1,2.0
dante_02_1466522799552540928,1,2.0
dante_02_1356597314106892032,1,1.0
dante_02_1352576649544524032,1,3.0
dante_02_1361995218778803968,1,1.0
dante_02_1388626070178615040,1,1.0
dante_02_1353471992457010944,1,1.0
dante_02_1419009566721854976,1,1.0
dante_02_1370389287145967872,1,1.0
dante_02_1370476244345703936,1,1.0
dante_02_1369387898953477888,1,1.0
dante_02_1384265680443252992,0,
dante_02_1417119504811930112,1,2.0
dante_02_1383402935971811072,1,2.0
dante_02_1349913814544822016,1,2.0
dante_02_1406358837595193088,1,1.0
dante_02_1405103383246257920,1,2.0
dante_02_1348666642444780032,1,1.0
dante_02_1356981334758075904,1,2.0
dante_02_1435301248106893056,1,1.0
dante_02_1390107059157339904,1,1.0
dante_02_1402320361920859904,1,1.0
dante_02_1370770738878284032,1,2.0
dante_02_1438243569068912896,1,1.0
dante_02_1374083263099236096,1,1.0
dante_02_1463086717326475008,1,3.0
dante_02_1455533123547054080,1,2.0
dante_02_1376569764374585088,1,2.0
dante_02_1451221727988568064,1,2.0
dante_02_1383044355661914112,1,2.0
dante_02_1423422848362761984,1,1.0
dante_02_1347600809484283904,1,1.0
dante_02_1413915019968909056,1,2.0
dante_02_1409229482959965952,1,2.0
dante_02_1453813072481619968,1,1.0
dante_02_1400206219114123008,1,1.0
dante_02_1415422155286778112,1,1.0
dante_02_1410375910042312960,1,1.0
dante_02_1433806514473558016,1,2.0
dante_02_1370785494213213952,1,1.0
dante_02_1349723220719641088,1,2.0
dante_02_1407833558144753920,1,1.0
dante_02_1372498160141094912,1,1.0
dante_02_1408937643208024064,1,1.0
dante_02_1403666219883012096,1,1.0
dante_02_1374817931897531904,1,2.0
dante_02_1475853359622074112,1,1.0
dante_02_1384487401494568960,1,2.0
dante_02_1381231645617950976,1,1.0
dante_02_1413918485395149056,1,1.0
dante_02_1389243886787251968,1,2.0
dante_02_1375507659659469056,1,1.0
dante_02_1394328365935599872,1,2.0
dante_02_1356056796922831104,1,1.0
dante_02_1474943554732634112,1,1.0
dante_02_1400258135768636928,1,1.0
dante_02_1375135381730000896,1,1.0
dante_02_1410690673666362880,1,2.0
dante_02_1395693228502946048,1,1.0
dante_02_1391524662618829056,1,2.0
dante_02_1438625761527803904,1,1.0
dante_02_1351245353702612992,1,2.0
dante_02_1402443938427019008,1,2.0
dante_02_1383072143399907072,1,1.0
dante_02_1368247135293083904,0,
dante_02_1368525512696599040,1,3.0
dante_02_1391913989815382016,1,2.0
dante_02_1420000235590455040,1,1.0
dante_02_1363191934857142016,1,1.0
dante_02_1396523431710055936,1,1.0
dante_02_1347157743120080896,1,1.0
dante_02_1397551904343924992,1,1.0
dante_02_1367055637545431040,1,1.0
dante_02_1451987994597003008,1,1.0
dante_02_1350857181428642048,1,2.0
dante_02_1398737305347756032,1,2.0
dante_02_1366700370991415040,1,1.0
dante_02_1466068940698832896,1,2.0
dante_02_1358765860412928000,1,1.0
dante_02_1404896190865494016,1,1.0
dante_02_1373622225199362048,1,1.0
dante_02_1419771095318769920,1,2.0
dante_02_1404384354844004096,1,1.0
dante_02_1349041471375225088,1,2.0
dante_02_1423752273889485056,1,1.0
dante_02_1387842168044367872,1,1.0
dante_02_1391775349973863936,1,2.0
dante_02_1375181655384731904,1,1.0
dante_02_1475431874386447872,1,1.0
dante_02_1364981129384780032,1,1.0
dante_02_1351146904873266944,1,1.0
dante_02_1392108582792045056,1,1.0
dante_02_1408081461727662080,1,1.0
dante_02_1459186718385573888,1,2.0
dante_02_1352297848088523008,1,1.0
dante_02_1358914717016862976,1,1.0
dante_02_1358188693048147968,0,
dante_02_1373279434334174976,1,2.0
dante_02_1409978897819749888,1,1.0
dante_02_1429965629101154048,1,2.0
dante_02_1457808039969447936,1,1.0
dante_02_1371967982360989952,1,1.0
dante_02_1402745250121146112,1,1.0
dante_02_1354110545033637888,1,1.0
dante_02_1371990182388503040,1,1.0
dante_02_1455636846386548992,1,3.0
dante_02_1459499921082618112,1,1.0
dante_02_1356260585239937024,1,2.0
dante_02_1420459584867738112,1,2.0
dante_02_1425926537895988992,0,
dante_02_1400122084219671040,1,1.0
dante_02_1412537281706144000,1,2.0
dante_02_1386843614169518080,1,1.0
dante_02_1362399730408567040,1,1.0
dante_02_1441075771309637888,1,2.0
dante_02_1427383181846748928,1,1.0
dante_02_1397167595875409920,1,2.0
dante_02_1370063309307777024,1,2.0
dante_02_1400282052096823040,1,1.0
dante_02_1408472650658234112,1,2.0
dante_02_1349500183554519040,1,1.0
dante_02_1372884495670578944,1,2.0
dante_02_1350949357386952960,1,1.0
dante_02_1367183675356552960,1,1.0
dante_02_1375411296225652992,1,1.0
dante_02_1373276435780141056,1,1.0
dante_02_1388160572974407936,1,1.0
dante_02_1346837948558405888,1,1.0
dante_02_1426313327639245056,1,1.0
dante_02_1361363982192439040,1,1.0
dante_02_1376823883932839936,0,
dante_02_1438892680726121984,1,1.0
dante_02_1440041098085158912,1,1.0
dante_02_1395777342333722880,1,2.0
dante_02_1381642697501445888,1,2.0
dante_02_1358632716451926016,1,1.0
dante_02_1397936978675503104,1,2.0
dante_02_1373325236360389120,1,1.0
dante_02_1399840470960852992,1,1.0
dante_02_1438604914415051008,1,2.0
dante_02_1361814574283031040,1,2.0
dante_02_1415679569751802112,1,2.0
dante_02_1373053759371230976,1,1.0
dante_02_1413496535581614080,1,2.0
dante_02_1425423140256162048,1,2.0
dante_02_1442970418021809920,1,2.0
dante_02_1379523103592694016,1,1.0
dante_02_1375437858568335104,1,1.0
dante_02_1400908848723075072,1,1.0
dante_02_1352400267862553088,1,2.0
dante_02_1392243264527417088,1,2.0
dante_02_1397603287994715904,1,2.0
dante_02_1402633924732494080,1,1.0
dante_02_1375979535276122112,0,
dante_02_1389270075337814016,1,2.0
dante_02_1392454834251522048,1,1.0
dante_02_1377717549056557056,1,2.0
dante_02_1438615686788562944,1,1.0
dante_02_1452333107126885888,1,2.0
dante_02_1364631593734831872,1,2.0
dante_02_1365035227781997056,1,2.0
dante_02_1387884971420000000,1,2.0
dante_02_1383853453559045888,1,2.0
dante_02_1408160499976478976,1,2.0
dante_02_1433529935914701056,1,2.0
dante_02_1346119408280867072,1,2.0
dante_02_1354571648020733952,1,1.0
dante_02_1423641316886520064,1,2.0
dante_02_1347244099187965952,1,1.0
dante_02_1349481012078771968,1,2.0
dante_02_1469326785624133888,1,1.0
dante_02_1383400401706230016,1,2.0
dante_02_1409855321284263936,1,2.0
dante_02_1440843350140015104,1,1.0
dante_02_1437355157075996928,1,1.0
dante_02_1379428660533285120,1,1.0
dante_02_1419521960833424896,1,1.0
dante_02_1374157966409137920,1,1.0
dante_02_1395824824472198912,1,2.0
dante_02_1364680416104448000,1,1.0
dante_02_1430257649795407872,1,2.0
dante_02_1443579489489874944,1,3.0
dante_02_1373113337958052096,1,1.0
dante_02_1365035651750575872,1,1.0
dante_02_1387719695067909888,1,1.0
dante_02_1387113767901744896,1,2.0
dante_02_1413901455828860928,1,1.0
dante_02_1357433530087837952,1,2.0
dante_02_1437781927788954112,1,2.0
dante_02_1377427526344077056,1,1.0
dante_02_1393216926885756928,1,1.0
dante_02_1398370861812535040,1,2.0
dante_02_1403840717131235072,1,1.0
dante_02_1394999971036945920,1,2.0
dante_02_1374072304934777088,1,2.0
dante_02_1404458473065157120,1,1.0
dante_02_1428911941821637120,1,2.0
dante_02_1403089217455013888,1,1.0
dante_02_1350112159649459968,1,1.0
dante_02_1380169195158180096,1,1.0
dante_02_1367477195120254976,1,2.0
dante_02_1396141025454960896,1,1.0
dante_02_1398352425950618112,1,1.0
dante_02_1369662712276525056,1,1.0
dante_02_1386097808470692096,1,1.0
dante_02_1367512442826330112,1,1.0
dante_02_1468961194618745088,1,3.0
dante_02_1428048700144771072,1,1.0
dante_02_1394358085473521920,1,1.0
dante_02_1420150052710927872,1,2.0
dante_02_1374720152516887040,1,2.0
dante_02_1378454189018341120,1,1.0
dante_02_1381936355199045888,1,2.0
dante_02_1389160885592154112,1,1.0
dante_02_1413891378044621056,1,2.0
dante_02_1445895108021219072,1,1.0
dante_02_1429062664899150080,1,1.0
dante_02_1435327611056570112,1,2.0
dante_02_1352818100182384896,1,2.0
dante_02_1425187382580683008,1,1.0
dante_02_1395722097368908032,1,2.0
dante_02_1369437096214224896,1,1.0
dante_02_1376165361410846976,1,2.0
dante_02_1413979461129809920,1,1.0
dante_02_1362781943537029120,1,1.0
dante_02_1350883305630134016,1,1.0
dante_02_1405567716279439104,1,1.0
dante_02_1364396899395112960,1,1.0
dante_02_1368731637668844032,1,1.0
dante_02_1379090216980467968,1,1.0
dante_02_1422666345171329024,1,1.0
dante_02_1381369405473485056,0,
dante_02_1430234015169229056,1,2.0
dante_02_1383375094131565056,1,1.0
dante_02_1414915912382172928,1,2.0
dante_02_1346222251138493952,1,1.0
dante_02_1423461478842212096,1,2.0
dante_02_1405283756143877888,1,1.0
dante_02_1469062502260657920,1,2.0
dante_02_1400879948127162112,1,1.0
dante_02_1395376507359464960,1,2.0
dante_02_1382397155483250944,1,2.0
dante_02_1409867446987759872,1,2.0
dante_02_1373035499884003072,1,1.0
dante_02_1416379296097178112,1,2.0
dante_02_1347594422201025024,0,
dante_02_1474062497405713920,0,
dante_02_1472932516503949056,1,1.0
dante_02_1353488677633188096,1,1.0
dante_02_1383418327981125888,0,
dante_02_1402359764114419968,1,1.0
dante_02_1386002474981601024,1,2.0
dante_02_1369748740957995008,1,2.0
dante_02_1353475908825394944,1,2.0
dante_02_1356768138625483008,1,1.0
dante_02_1431452302267851008,1,1.0
dante_02_1350961882983771904,1,1.0
dante_02_1396561086195843072,1,2.0
dante_02_1415353061296442880,1,2.0
dante_02_1394270333566397952,1,1.0
dante_02_1387758935516516096,1,1.0
dante_02_1399485152636641024,1,1.0
dante_02_1456338323874663936,1,1.0
dante_02_1409853403812057088,1,1.0
dante_02_1377643506911617024,1,1.0
dante_02_1367095409945039104,1,2.0
dante_02_1377349034957025024,1,1.0
dante_02_1354809040866402048,0,
dante_02_1351970441657769984,0,
dante_02_1379868217838080000,1,1.0
dante_02_1418527334165004032,0,
dante_02_1424168944101907968,1,1.0
dante_02_1403356679153012992,1,2.0
dante_02_1402234318471172096,1,1.0
dante_02_1393307985921942016,1,2.0
dante_02_1394037573744484096,1,1.0
dante_02_1425808945076186880,1,2.0
dante_02_1408213611798008064,1,2.0
dante_02_1376306466961915904,1,1.0
dante_02_1443568371757306112,1,1.0
dante_02_1351883722904243968,1,1.0
dante_02_1409980918333414912,1,1.0
dante_02_1471536127832216064,1,2.0
dante_02_1425080919375945984,1,2.0
dante_02_1433470731602513920,1,1.0
dante_02_1400153730230717952,1,2.0
dante_02_1375411264017601024,1,2.0
dante_02_1364918245472485120,1,1.0
dante_02_1413979129276416000,1,1.0
dante_02_1399844420523106048,1,2.0
dante_02_1374836397287350016,1,1.0
dante_02_1379209215957463040,1,2.0
dante_02_1378753129206971904,1,2.0
dante_02_1406035514621320960,1,1.0
dante_02_1347265146780058112,1,1.0
dante_02_1387073496958874112,1,2.0
dante_02_1400816206723026944,1,1.0
dante_02_1446806194761441024,1,2.0
dante_02_1371971434487156992,1,1.0
dante_02_1379519984674734080,1,1.0
dante_02_1361444518495715072,1,2.0
dante_02_1389195037528006912,1,2.0
dante_02_1353488610046190080,1,1.0
dante_02_1397341695298215936,1,2.0
dante_02_1390285735190798080,1,1.0
dante_02_1403098908474106112,1,2.0
dante_02_1376172145924005888,1,1.0
dante_02_1346482572608459008,1,3.0
dante_02_1365105588930241024,1,2.0
dante_02_1423302136293732096,1,2.0
dante_02_1373711884222877952,1,2.0
dante_02_1394243019721806080,1,2.0
dante_02_1348071260086033920,1,2.0
dante_02_1350877737762873088,1,1.0
dante_02_1389243894798422016,1,2.0
dante_02_1367464680088814080,1,1.0
dante_02_1424350357493370880,1,1.0
dante_02_1376849150936035072,1,2.0
dante_02_1364306768998916096,1,1.0
dante_02_1351185796489998080,1,2.0
dante_02_1408438240584122112,1,1.0
dante_02_1367483626309497088,1,2.0
dante_02_1380157295024348928,1,2.0
dante_02_1349825766511489024,1,2.0
dante_02_1351285861514685952,1,1.0
dante_02_1402972345912933888,1,1.0
dante_02_1404523526665785088,1,2.0
dante_02_1350871278203392000,1,1.0
dante_02_1408804731032636928,1,2.0
dante_02_1389937741937496064,1,1.0
dante_02_1403665465809850112,1,1.0
dante_02_1448994140310626048,1,2.0
dante_02_1412785448079008000,1,2.0
dante_02_1388181057141460992,1,2.0
dante_02_1423375612878757888,1,2.0
dante_02_1353675701233331968,1,2.0
dante_02_1417206800353579008,0,
dante_02_1437844847591837952,1,1.0
dante_02_1406261070688361984,1,1.0
dante_02_1459566512671535104,1,1.0
dante_02_1415458809716350976,1,1.0
dante_02_1441052947312484096,1,1.0
dante_02_1411040972272812032,1,1.0
dante_02_1364928690887553024,1,3.0
dante_02_1380893809974910976,1,1.0
dante_02_1383002033662390016,1,1.0
dante_02_1383408303057764096,1,2.0
dante_02_1366071376310895104,0,
dante_02_1372579233063694080,1,1.0
dante_02_1426243819675308032,1,2.0
dante_02_1417928630265655040,1,1.0
dante_02_1353518400862088960,1,1.0
dante_02_1389594844050469120,1,2.0
dante_02_1433437860221394944,1,2.0
dante_02_1345051333657817088,1,1.0
dante_02_1398797352228512000,1,1.0
dante_02_1375390331999505920,1,1.0
dante_02_1365108003339436032,0,
dante_02_1471578376435556096,1,1.0
dante_02_1408071073929723904,1,1.0
dante_02_1351636041866818048,1,1.0
dante_02_1404407806216782080,1,1.0
dante_02_1405759795898978048,1,1.0
dante_02_1373611775367672064,1,2.0
dante_02_1447228420300094976,1,1.0
dante_02_1361805788528919040,1,1.0
dante_02_1390726674757657088,1,2.0
dante_02_1352315176096293120,1,1.0
dante_02_1351491817745871104,1,1.0
dante_02_1406410926274789120,1,1.0
dante_02_1433173584889908992,1,2.0
dante_02_1371195634447965952,1,1.0
dante_02_1379183655520719104,1,2.0
dante_02_1369985280913051904,1,2.0
dante_02_1356766996671660032,1,1.0
dante_02_1413652303924630016,1,2.0
dante_02_1348635251136990976,1,1.0
dante_02_1403294764317949952,1,2.0
dante_02_1396902103768092928,1,1.0
dante_02_1351588343340003072,1,1.0
dante_02_1374331841214304000,1,2.0
dante_02_1420333696628965120,1,1.0
dante_02_1398337444408442880,1,1.0
dante_02_1387937373468700928,1,1.0
dante_02_1387809191407066880,1,2.0
dante_02_1440715589287223040,1,1.0
dante_02_1416384294772150016,1,1.0
dante_02_1387798549019102976,1,2.0
dante_02_1394374297809007104,1,1.0
dante_02_1383442317688720896,1,1.0
dante_02_1412870396509105920,1,1.0
dante_02_1394972375519796992,1,1.0
dante_02_1402315195058462976,1,2.0
dante_02_1428525455309684992,1,2.0
dante_02_1394009231649648896,1,2.0
dante_02_1364591320480760064,1,1.0
dante_02_1379506940519330048,1,1.0
dante_02_1392610003215859968,1,2.0
dante_02_1364588452231213056,1,1.0
dante_02_1425853907553722112,1,2.0
dante_02_1452644432965251072,1,1.0
dante_02_1452781745263238912,1,1.0
dante_02_1384156717462680064,1,1.0
dante_02_1448807880396771072,1,1.0
dante_02_1352416976040301056,1,1.0
dante_02_1471503011096642048,1,1.0
dante_02_1432771109238231040,1,2.0
dante_02_1415752086793474048,1,1.0
dante_02_1439981268549225984,1,1.0
dante_02_1391761814833218048,1,2.0
dante_02_1351551793151566080,1,1.0
dante_02_1438167604405932032,1,2.0
dante_02_1435283116067725056,1,1.0
dante_02_1365005389201350912,1,1.0
dante_02_1373453583534931968,1,2.0
dante_02_1395869177978700032,1,1.0
dante_02_1380542330520928000,1,2.0
dante_02_1399098365804219904,1,1.0
dante_02_1417139249594393088,1,1.0
dante_02_1351162119476150016,1,1.0
dante_02_1413978841513594880,1,1.0
dante_02_1432826453016649984,1,2.0
dante_02_1457727405066424064,1,1.0
dante_02_1387895654639456000,1,1.0
dante_02_1425116619404156928,1,2.0
dante_02_1397700671336485120,1,2.0
dante_02_1379852395602120960,1,1.0
dante_02_1376630922561356032,1,1.0
dante_02_1392590589074498048,0,
dante_02_1378341552691547904,1,2.0
dante_02_1428054254674193920,1,1.0
dante_02_1375391789021064960,1,1.0
dante_02_1364656389784822016,0,
dante_02_1399112813948329984,1,1.0
dante_02_1389951068990231040,0,
dante_02_1355900204344599040,1,1.0
dante_02_1415011760642351104,1,1.0
dante_02_1405208886685150976,1,1.0
dante_02_1416050971097113088,1,2.0
dante_02_1367198453089136896,1,2.0
dante_02_1405639927564488960,1,2.0
dante_02_1347289765792674048,1,1.0
dante_02_1378027329948122880,0,
dante_02_1354500753331802112,0,
dante_02_1427778761064333056,1,2.0
dante_02_1351321426662466048,1,1.0
dante_02_1458110198715923968,1,1.0
dante_02_1391840629974523904,1,1.0
dante_02_1359892958636572928,1,3.0
dante_02_1393960927054204928,1,2.0
dante_02_1378699831741455872,1,1.0
dante_02_1363492944645399040,1,1.0
dante_02_1410265895558070016,1,1.0
dante_02_1426029270615343104,1,2.0
dante_02_1425092369305808896,1,1.0
dante_02_1368880195067863040,1,1.0
dante_02_1418647734731644928,1,1.0
dante_02_1405529389513667072,1,2.0
dante_02_1402237541336687104,1,1.0
dante_02_1375945431667118080,1,1.0
dante_02_1393753548488389120,1,2.0
dante_02_1387416632255987968,1,1.0
dante_02_1374425017396601088,1,2.0
dante_02_1380500823889821952,1,1.0
dante_02_1351493659351526912,1,1.0
dante_02_1389323885456228096,1,1.0
dante_02_1375071516686159872,1,1.0
dante_02_1461446238474227968,1,2.0
dante_02_1394688970416655872,1,2.0
dante_02_1455726132251308032,1,3.0
dante_02_1367073601254543104,0,
dante_02_1387456343674662912,1,1.0
dante_02_1350493199765303040,1,2.0
dante_02_1363966607723233024,1,1.0
dante_02_1476018631440056064,1,1.0
dante_02_1350472680139596032,1,1.0
dante_02_1432070748802268928,1,2.0
dante_02_1377065296402525952,1,2.0
dante_02_1351138602827330048,1,1.0
dante_02_1376980200869789952,1,1.0
dante_02_1366777685582761984,1,2.0
dante_02_1406942010041372928,1,2.0
dante_02_1405938480400719872,0,
dante_02_1369781633742733056,1,1.0
dante_02_1368969011665468928,1,1.0
dante_02_1438156721004814080,1,2.0
dante_02_1413235102453314048,1,2.0
dante_02_1420353353364561920,1,2.0
dante_02_1408843976287923968,1,2.0
dante_02_1462823651976392960,1,2.0
dante_02_1396172707851558912,1,1.0
dante_02_1375074935765369088,1,1.0
dante_02_1455269465659215872,0,
dante_02_1364564700927844096,1,1.0
dante_02_1362519168629752064,1,1.0
dante_02_1441422793078447872,1,2.0
dante_02_1423757950842200064,1,1.0
dante_02_1350137803397541888,1,2.0
dante_02_1358810426314789120,1,1.0
dante_02_1369318270017356032,1,1.0
dante_02_1422295830380356096,1,1.0
