Tweet_ID,TRU,DIS,JOY,SAD,ANT,SUR,ANG,FEA,NEUTRAL,Conf_Tru_Dis,Conf_Joy_Sad,Conf_Ant_Sur,Conf_Ang_Fea,Num_Annot
dante_01_459385548831195136l,0,1,0,1,0,1,0,1,0,1.0,0.667,0.667,0.667,3
dante_01_468760672168202240l,0,1,0,1,-2,-2,1,0,-1,1.0,0.667,0.0,0.667,3
dante_01_469701396351447040l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_445704989998997504l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_454276053981483008l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_443351728386498560l,0,1,0,0,0,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_470406834629931008l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_456811051548688384l,0,1,0,1,0,0,1,0,0,1.0,0.667,0.667,1.0,3
dante_01_467339304860393472l,1,0,0,0,0,1,0,0,0,1.0,0.667,1.0,1.0,3
dante_01_461152862169726976l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_446991887468355584l,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_444051739067822081l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_443352450200645632l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_460769976811810817l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_452175656374505473l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_448167613152387073l,0,1,0,0,0,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_459705586675109888l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_445557247364829184l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_442054864638865408l,1,0,0,0,1,0,0,1,0,0.667,0.667,0.667,1.0,3
dante_01_445938167011901440l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.0,0.667,3
dante_01_451740948763275264l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_456419051376365569l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_451062551229775872l,1,0,0,0,1,0,0,1,0,0.667,0.667,1.0,0.667,3
dante_01_449227622309191680l,-2,-2,-1,-1,0,0,-1,-1,-1,0.333,0.667,0.667,0.667,3
dante_01_456063870038470656l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_451396974261338112l,0,1,0,0,0,1,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_460826654152327168l,-1,-1,-1,-1,-2,-2,-1,-1,-1,0.667,0.667,0.333,0.667,3
dante_01_459431398407798784l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_445560692998168577l,-2,-2,1,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_441243293221789697l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_446677037764579328l,0,0,0,1,0,0,0,0,0,0.5,0.75,0.75,0.5,4
dante_01_445998715699220480l,0,1,-2,-2,0,1,0,0,-1,0.667,0.0,0.667,0.667,3
dante_01_441717444034691073l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_443824835085762560l,0,0,0,0,-2,-2,-2,-2,-1,0.667,0.667,0.333,0.333,3
dante_01_445960707155439617l,1,0,-2,-2,-2,-2,0,0,-1,1.0,0.333,0.333,1.0,3
dante_01_453584158045257728l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_469534862442233856l,1,0,1,0,0,1,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_460923439310962688l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_444106491218632704l,0,0,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_443779047961931776l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_459723062431481856l,0,1,0,1,0,0,-2,-2,-1,0.5,0.5,0.5,0.0,4
dante_01_441560681247412225l,0,1,0,1,1,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_462203134283378688l,0,1,0,0,-2,-2,0,1,-1,0.667,0.667,0.333,1.0,3
dante_01_458654026150993920l,1,0,0,0,1,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_445956581981954048l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_448164354018795521l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_443251532755394560l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_469932587813969920l,0,1,0,1,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_444501729024172033l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,1.0,3
dante_01_449628275036684288l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_456422564730896386l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_443754762396508160l,-2,-2,1,0,1,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_441957488900857857l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_460023889125703680l,-2,-2,1,0,0,0,1,0,-1,0.0,0.667,0.667,0.667,3
dante_01_446628649891287040l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_467048365151494144l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_446419148852039680l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.0,1.0,3
dante_01_468160305504464896l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_448577247528878080l,0,1,0,0,0,0,0,1,0,0.667,0.667,0.667,0.667,3
dante_01_448885656325197824l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_458623940072841216l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,1.0,3
dante_01_444475433904783360l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451049389352816641l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_444470522165096448l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_446263233478152192l,1,0,0,0,-2,-2,0,0,-1,1.0,0.667,0.0,1.0,3
dante_01_445626040573255680l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_444643488555339776l,0,0,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_452159279605493760l,1,0,1,0,0,1,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_456039737456070656l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_459680505697669120l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_451693774117552128l,-2,-2,1,0,-2,-2,0,0,-1,0.0,0.667,0.0,0.667,3
dante_01_442007811573420032l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_459744832060416001l,0,1,0,1,0,1,1,0,0,0.667,1.0,0.667,0.667,3
dante_01_456872871789228032l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_441610825938530304l,-2,-2,-2,-2,0,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_447144750601494528l,0,1,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_468808060279218176l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_451730164486275072l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_444224240066523137l,0,0,0,1,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_468826968155516928l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_461205481458237441l,0,1,-2,-2,1,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_459069748719149056l,0,1,0,0,-2,-2,1,0,-1,0.667,0.667,0.0,0.667,3
dante_01_468820614103719936l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_444428349222690816l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_443027244407980033l,-2,-2,-2,-2,-2,-2,-1,-1,-1,0.333,0.333,0.333,0.667,3
dante_01_446752122672254976l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_451437181861888000l,0,1,1,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_454332111319998466l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_444081961909633024l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_460775523166461953l,0,0,0,0,0,0,0,0,1,0.75,0.75,0.5,1.0,4
dante_01_460824430013583360l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_451323756733296640l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_458958698875211776l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_441032165967814656l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_463389907365662721l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_444552524520259584l,0,1,0,1,-2,-2,1,0,-1,0.667,0.667,0.333,0.667,3
dante_01_472470542378106881l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_460822463249932288l,-2,-2,0,1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_472032216202362880l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_460800556517556224l,-2,-2,-1,-1,0,0,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_459675225790353408l,0,1,0,1,0,1,0,1,0,1.0,1.0,0.667,0.667,3
dante_01_449657001979961345l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_449573509464076288l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_457318114326499329l,-2,-2,-2,-2,-1,-1,0,0,-1,0.333,0.333,1.0,0.667,3
dante_01_468832572307677184l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_454781273819860993l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_446669672440930304l,-2,-2,0,0,0,0,-2,-2,-1,0.0,0.75,0.5,0.0,4
dante_01_447080717961678848l,-2,-2,0,0,0,1,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_456038713605120000l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_447066056914653184l,0,1,0,0,-2,-2,1,0,-1,1.0,0.667,0.0,0.667,3
dante_01_450808612433059840l,0,1,0,0,0,0,1,0,0,0.667,0.667,0.667,0.667,3
dante_01_460034860225429504l,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.0,1.0,0.0,3
dante_01_444086454105690112l,1,0,1,0,1,0,0,0,0,1.0,0.667,0.667,0.667,3
dante_01_460878557749977088l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_450679434073632768l,0,0,0,0,0,1,0,0,0,0.667,1.0,1.0,0.667,3
dante_01_464751013887348736l,1,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_443766012174172160l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_446975526323109888l,0,0,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_461229131829895168l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_451449436393467904l,0,1,0,1,1,0,1,0,0,1.0,1.0,0.667,0.667,3
dante_01_452217349341343744l,-2,-2,-1,-1,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_469106190124072960l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_469790871827648513l,-2,-2,0,1,1,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_451467886263934976l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_444463565375033344l,0,0,0,0,0,0,0,0,1,1.0,1.0,0.667,0.667,3
dante_01_466826770734252032l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_453583231980679168l,-2,-2,-2,-2,0,1,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_445620814374002688l,0,0,0,0,1,0,-2,-2,-1,0.667,1.0,1.0,0.0,3
dante_01_447488010985426944l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_443075685792632832l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_445694232062222336l,-1,-1,0,0,-2,-2,0,0,-1,0.667,1.0,0.333,0.667,3
dante_01_469994816160276480l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_453643599855374337l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_449203660829245440l,0,0,1,0,0,0,0,0,0,0.667,0.667,1.0,1.0,3
dante_01_450618176342982656l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_466288284386476032l,0,1,-2,-2,0,0,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_449619485667123200l,0,0,1,0,0,1,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_459745174269489152l,-2,-2,0,1,-2,-2,0,1,-1,0.333,0.667,0.333,0.667,3
dante_01_456515173910446080l,-2,-2,-2,-2,1,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_471395613876432897l,1,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_469524963058135041l,-2,-2,-2,-2,0,1,0,0,-1,0.333,0.0,0.667,0.667,3
dante_01_455333461851525120l,0,0,0,1,0,1,-2,-2,-1,0.667,0.667,1.0,0.0,3
dante_01_455777833902956544l,0,1,0,0,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_450691713724846082l,0,1,0,1,-2,-2,1,0,-1,1.0,0.667,0.0,0.667,3
dante_01_462312886463787008l,0,0,-2,-2,0,0,0,0,-1,0.667,0.0,0.667,1.0,3
dante_01_456429423680815104l,-2,-2,-2,-2,0,0,-1,-1,-1,0.333,0.333,0.667,0.667,3
dante_01_451410886620901376l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_443410433006133248l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_448880775761772545l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_444490142821408768l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_458942897543725057l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_469783422538235905l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_451057491951222785l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_447046296122445825l,-2,-2,1,0,-2,-2,0,0,-1,0.0,0.667,0.333,1.0,3
dante_01_446350618240630784l,1,0,1,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_453140831000866816l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_447161893514674176l,-2,-2,0,0,0,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_450748661384114176l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_469891440202756096l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_441255389611687936l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_444449194305409024l,0,1,0,1,1,0,0,1,0,0.667,1.0,1.0,0.667,3
dante_01_449198785114415104l,1,0,0,0,1,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_453260541835087873l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_456774909021011968l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_459817610121871360l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_446998180992122881l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_470280299935723520l,-2,-2,1,0,0,0,0,0,-1,0.0,0.75,1.0,1.0,4
dante_01_452071717905924096l,0,0,0,1,0,0,0,0,0,0.667,0.667,1.0,0.667,3
dante_01_459421409073434624l,1,0,0,0,0,1,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_444528933649018880l,-2,-2,0,1,1,0,-2,-2,-1,0.0,0.667,0.667,0.0,3
dante_01_471711625951858688l,0,0,0,0,0,0,0,0,1,1.0,0.667,1.0,1.0,3
dante_01_443706821610856448l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_443110761687416832l,0,1,0,1,0,0,1,0,0,1.0,0.667,1.0,1.0,3
dante_01_449577815445626880l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,0.667,3
dante_01_453598065937895424l,0,1,-2,-2,-2,-2,0,0,-1,0.667,0.333,0.333,0.667,3
dante_01_448463477922095104l,0,1,0,1,-2,-2,1,0,-1,1.0,0.667,0.0,1.0,3
dante_01_441606998447357952l,0,0,0,0,1,0,0,0,0,1.0,1.0,0.667,1.0,3
dante_01_459291976241016832l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_469457551306665984l,-2,-2,0,1,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_458623067753701376l,-2,-2,-1,-1,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_444083470961500160l,0,0,0,0,-2,-2,0,0,-1,1.0,1.0,0.333,1.0,3
dante_01_453837943258759168l,1,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,1.0,3
dante_01_461134125995679744l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_444511256058531840l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,1.0,3
dante_01_456414030609932289l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_451843384052047872l,-2,-2,0,0,-2,-2,0,0,-1,0.333,0.667,0.333,0.667,3
dante_01_453195113993224192l,0,1,-2,-2,-2,-2,0,0,-1,0.667,0.0,0.0,0.667,3
dante_01_458596900896514048l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441983822398119936l,1,0,1,0,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_441230709789700096l,0,1,0,1,-2,-2,0,1,-1,0.667,0.667,0.0,0.667,3
dante_01_444168975417884674l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_444567108572418048l,-2,-2,0,0,-2,-2,-2,-2,-1,0.333,0.667,0.333,0.333,3
dante_01_471779423042412544l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,1.0,1.0,3
dante_01_450640734966673408l,0,0,0,0,0,0,0,0,1,0.667,1.0,1.0,1.0,3
dante_01_459020304778788864l,0,0,-1,-1,1,0,0,1,-1,0.667,0.667,0.667,0.667,3
dante_01_460825419131150337l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,0.667,3
dante_01_470984513020248064l,0,0,-2,-2,0,0,-1,-1,-1,0.667,0.333,0.667,0.667,3
dante_01_453236781568507904l,0,0,-2,-2,0,1,0,1,-1,0.667,0.333,0.667,0.667,3
dante_01_446467247230685184l,-2,-2,-2,-2,-2,-2,0,0,-1,0.333,0.333,0.333,0.667,3
dante_01_458473152121929728l,-1,-1,-1,-1,0,0,0,0,-1,0.667,0.667,0.667,0.667,3
dante_01_443428288237948928l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_452411144007733248l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_449276856936976384l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_449318115688865792l,1,0,1,0,-2,-2,0,0,-1,1.0,1.0,0.0,1.0,3
dante_01_441306780032065536l,-2,-2,0,0,0,1,0,0,-1,0.0,0.667,1.0,0.667,3
dante_01_459696526861037568l,0,1,0,0,0,1,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_453627803926159360l,1,0,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_445675449000411136l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,0.667,3
dante_01_457322989500248064l,-2,-2,0,0,0,1,0,0,-1,0.333,0.667,0.667,0.667,3
dante_01_461163872431665152l,-2,-2,-2,-2,1,0,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_444585490273271809l,0,0,0,0,0,1,-2,-2,-1,0.667,0.667,0.667,0.0,3
dante_01_446313621803773953l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_456121237237141504l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_443391474357776384l,0,0,0,0,0,0,0,0,1,1.0,0.667,0.667,0.667,3
dante_01_449189332889636864l,0,0,-1,-1,-2,-2,0,0,-1,0.667,0.667,0.333,0.667,3
dante_01_463767842274689024l,1,0,1,0,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_461176284090220545l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_453672654990348288l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_453602365762179072l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_445919874486140928l,1,0,1,0,-2,-2,0,0,-1,1.0,0.667,0.333,0.667,3
dante_01_464098401219391488l,0,1,0,1,0,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_454626132525326336l,0,0,-2,-2,-2,-2,0,0,-1,0.75,0.0,0.0,0.75,4
dante_01_461491882456276992l,0,1,0,1,0,1,0,1,0,0.667,0.667,1.0,1.0,3
dante_01_441216450670243841l,0,0,0,0,-2,-2,0,0,-1,0.667,0.667,0.0,0.667,3
dante_01_441252640320933889l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_446103018053046272l,1,0,1,0,0,1,0,0,0,1.0,0.667,0.667,1.0,3
dante_01_456874344505819136l,0,1,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_443526088208420864l,0,0,0,0,0,0,0,0,1,0.667,1.0,0.667,1.0,3
dante_01_443013758957658112l,0,0,0,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_458688442155937792l,0,0,0,0,0,0,0,0,1,0.667,0.667,0.667,1.0,3
dante_01_443847021875982336l,0,1,0,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_461204808326995968l,0,1,0,1,1,0,0,1,0,1.0,1.0,1.0,0.667,3
dante_01_444256516233633793l,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,1.0,3
dante_01_446724759821099008l,-2,-2,0,0,0,0,-2,-2,-1,0.333,0.667,0.667,0.333,3
dante_01_449196737367146496l,1,0,1,0,0,1,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_456107604843167744l,-2,-2,-2,-2,-2,-2,-2,-2,-1,0.333,0.333,0.333,0.333,3
dante_01_449263182201503744l,0,0,0,0,1,0,0,1,0,0.667,1.0,0.667,0.667,3
dante_01_461169649066184704l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_448572562650320897l,-2,-2,-2,-2,0,0,-2,-2,-1,0.333,0.333,0.667,0.333,3
dante_01_456451086308900864l,-1,-1,0,0,-1,-1,-1,-1,-1,0.667,0.667,0.667,1.0,3
dante_01_460269558570696704l,0,0,-2,-2,0,0,0,0,-1,0.667,0.333,0.667,0.667,3
dante_01_468825599319244800l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,1.0,3
dante_01_449641621618167808l,0,0,1,0,0,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_471263037824172032l,0,0,-2,-2,-1,-1,-2,-2,-1,0.667,0.333,0.667,0.333,3
dante_01_453900239406383104l,-2,-2,0,0,0,0,0,0,-1,0.333,0.667,0.667,1.0,3
dante_01_455817881046233089l,0,0,0,1,0,0,-2,-2,-1,0.667,0.667,0.667,0.333,3
dante_01_454022702027001856l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_445033993294323712l,0,0,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
dante_01_444138981312442368l,-2,-2,0,0,0,0,0,0,-1,0.333,1.0,0.667,1.0,3
dante_01_455733797586468864l,-2,-2,0,0,1,0,0,0,-1,0.0,0.667,0.667,0.667,3
dante_01_459308840195194880l,-2,-2,0,0,0,1,-2,-2,-1,0.333,1.0,0.667,0.333,3
dante_01_450743979492249600l,0,0,1,0,1,0,0,0,0,0.667,0.667,0.667,0.667,3
dante_01_449250847315066880l,0,0,0,0,-2,-2,-1,-1,-1,0.667,1.0,0.333,0.667,3
dante_01_448301183678312448l,1,0,0,0,0,0,0,0,0,0.667,1.0,0.667,1.0,3
dante_01_454607627499360256l,0,1,0,1,0,1,1,0,0,1.0,0.667,0.667,0.667,3
dante_01_459023285372866560l,1,0,-2,-2,-2,-2,-2,-2,-1,0.667,0.333,0.333,0.333,3
dante_01_454344759843098624l,0,1,0,0,-2,-2,0,0,-1,0.667,1.0,0.0,0.667,3
dante_01_447011531323363328l,1,0,1,0,1,0,0,0,0,0.667,0.667,0.667,1.0,3
dante_01_455355766166528001l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,0.667,0.667,0.667,3
dante_01_441739305895985154l,-2,-2,-2,-2,0,1,0,0,-1,0.333,0.333,0.667,0.667,3
dante_01_456454499620511744l,0,0,0,0,1,0,0,0,0,0.667,1.0,0.667,0.667,3
dante_01_450612161270669312l,-1,-1,-1,-1,-1,-1,-1,-1,-1,0.667,1.0,0.667,0.667,3
dante_01_443765197761552384l,-2,-2,-1,-1,-1,-1,-1,-1,-1,0.333,0.667,0.667,0.667,3
dante_01_456889471439736832l,0,0,0,0,0,0,0,0,1,0.667,0.667,1.0,0.667,3
dante_01_449197680271839232l,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,0.75,4
dante_01_449211685929508864l,-2,-2,0,0,0,1,0,0,-1,0.0,0.667,0.667,1.0,3
