ID_DSTOCKS,ID_TOKEN,TOKEN,POS
dante_01_458811296721690624l,8,10476.9,NUM
dante_01_458811296721690624l,9,hoje,ADV
dante_01_458811296721690624l,10,6410,NUM
dante_01_458811296721690624l,11,",",PUNCT
dante_01_458811296721690624l,12,14,NUM
dante_01_458811296721690624l,13,projetado,VERB
dante_01_458811296721690624l,14,34.92,NUM
dante_01_458811296721690624l,15,%,SYM
dante_01_458811296721690624l,16,em,ADP
dante_01_458811296721690624l,17,milhões,NOUN
dante_01_458811296721690624l,18,#petr4,X
dante_01_458811296721690624l,19,#vale5,X
dante_01_458811296721690624l,20,#ibov,X
dante_01_458933400754470912l,1,$DTEX3,X
dante_01_458933400754470912l,2,-,PUNCT
dante_01_458933400754470912l,3,Duratex,PROPN
dante_01_458933400754470912l,4,(,PUNCT
dante_01_458933400754470912l,5,dtex-nm,PROPN
dante_01_458933400754470912l,6,),PUNCT
dante_01_458933400754470912l,7,-,PUNCT
dante_01_458933400754470912l,8,Fato,NOUN
dante_01_458933400754470912l,9,Relevante,ADJ
dante_01_458933400754470912l,10,-,PUNCT
dante_01_458933400754470912l,11,Aumento,NOUN
dante_01_458933400754470912l,12,De,ADP
dante_01_458933400754470912l,13,o,DET
dante_01_458933400754470912l,14,Capital,NOUN
dante_01_458933400754470912l,15,Social,ADJ
dante_01_458933400754470912l,16,C/,ADP
dante_01_458933400754470912l,17,bonif,NOUN
dante_01_458933400754470912l,18,Em,ADP
dante_01_458933400754470912l,19,Acoes,NOUN
dante_01_458933400754470912l,20,http://t.co/Sg8gRLFTnW,SYM
dante_01_458934897198260224l,1,$LIGT3,X
dante_01_458934897198260224l,2,-,PUNCT
dante_01_458934897198260224l,3,Light,PROPN
dante_01_458934897198260224l,4,S/a,PROPN
dante_01_458934897198260224l,5,(,PUNCT
dante_01_458934897198260224l,6,ligt-nm,PROPN
dante_01_458934897198260224l,7,),PUNCT
dante_01_458934897198260224l,8,-,PUNCT
dante_01_458934897198260224l,9,Esclarecimento,NOUN
dante_01_458934897198260224l,10,Sobre,ADP
dante_01_458934897198260224l,11,Materia,NOUN
dante_01_458934897198260224l,12,Veiculada,VERB
dante_01_458934897198260224l,13,Em,ADP
dante_01_458934897198260224l,14,o,DET
dante_01_458934897198260224l,15,Broadcast,NOUN
dante_01_458934897198260224l,16,http://t.co/BiBpJBjMwZ,SYM
dante_01_458942897543725057l,1,$DTEX3,X
dante_01_458942897543725057l,2,-,PUNCT
dante_01_458942897543725057l,3,Duratex,PROPN
dante_01_458942897543725057l,4,(,PUNCT
dante_01_458942897543725057l,5,dtex-nm,PROPN
dante_01_458942897543725057l,6,),PUNCT
dante_01_458942897543725057l,7,-,PUNCT
dante_01_458942897543725057l,8,Demonstracoes,NOUN
dante_01_458942897543725057l,9,Financeiras,ADJ
dante_01_458942897543725057l,10,De,ADP
dante_01_458942897543725057l,11,31/03/2014,NUM
dante_01_458942897543725057l,12,(,PUNCT
dante_01_458942897543725057l,13,individual,ADJ
dante_01_458942897543725057l,14,),PUNCT
dante_01_458942897543725057l,15,http://t.co/jfOub14OtF,SYM
dante_01_458943136983941120l,1,$DTEX3,X
dante_01_458943136983941120l,2,-,PUNCT
dante_01_458943136983941120l,3,Duratex,PROPN
dante_01_458943136983941120l,4,(,PUNCT
dante_01_458943136983941120l,5,dtex-nm,PROPN
dante_01_458943136983941120l,6,),PUNCT
dante_01_458943136983941120l,7,-,PUNCT
dante_01_458943136983941120l,8,Demonstracoes,NOUN
dante_01_458943136983941120l,9,Financeiras,ADJ
dante_01_458943136983941120l,10,De,ADP
dante_01_458943136983941120l,11,31/03/2014,NUM
dante_01_458943136983941120l,12,(,PUNCT
dante_01_458943136983941120l,13,cons,ADJ
dante_01_458943136983941120l,14,),PUNCT
dante_01_458943136983941120l,15,http://t.co/9lWRGBP0k1,SYM
dante_01_458944933496631296l,1,$DTEX3,X
dante_01_458944933496631296l,2,-,PUNCT
dante_01_458944933496631296l,3,Duratex,PROPN
dante_01_458944933496631296l,4,(,PUNCT
dante_01_458944933496631296l,5,dtex-nm,PROPN
dante_01_458944933496631296l,6,),PUNCT
dante_01_458944933496631296l,7,-,PUNCT
dante_01_458944933496631296l,8,Material,NOUN
dante_01_458944933496631296l,9,De,ADP
dante_01_458944933496631296l,10,Apresentacao,NOUN
dante_01_458944933496631296l,11,http://t.co/s2nLLcIM3y,SYM
dante_01_458947674667241472l,1,$ALLL3,X
dante_01_458947674667241472l,2,-,PUNCT
dante_01_458947674667241472l,3,All,PROPN
dante_01_458947674667241472l,4,Amer,PROPN
dante_01_458947674667241472l,5,Lat,PROPN
dante_01_458947674667241472l,6,(,PUNCT
dante_01_458947674667241472l,7,alll-nm,PROPN
dante_01_458947674667241472l,8,),PUNCT
dante_01_458947674667241472l,9,-,PUNCT
dante_01_458947674667241472l,10,Fato,NOUN
dante_01_458947674667241472l,11,Relevante,ADJ
dante_01_458947674667241472l,12,-,PUNCT
dante_01_458947674667241472l,13,Incorporacao,NOUN
dante_01_458947674667241472l,14,De,ADP
dante_01_458947674667241472l,15,Acoes,NOUN
dante_01_458947674667241472l,16,De,ADP
dante_01_458947674667241472l,17,a,DET
dante_01_458947674667241472l,18,All,PROPN
dante_01_458947674667241472l,19,Por,ADP
dante_01_458947674667241472l,20,a,DET
dante_01_458947674667241472l,21,Rumo,PROPN
dante_01_458947674667241472l,22,http://t.co/ZRKq9cRXet,SYM
dante_01_458947931052457985l,1,Ação,NOUN
dante_01_458947931052457985l,2,ex-bonificação,NOUN
dante_01_458947931052457985l,3,hoje,ADV
dante_01_458947931052457985l,4,:,PUNCT
dante_01_458947931052457985l,5,DTEX3,PROPN
dante_01_458947931052457985l,6,.,PUNCT
dante_01_458947931052457985l,7,As,DET
dante_01_458947931052457985l,8,cotações,NOUN
dante_01_458947931052457985l,9,históricas,ADJ
dante_01_458947931052457985l,10,foram,AUX
dante_01_458947931052457985l,11,ajustadas,VERB
dante_01_458947931052457985l,12,.,PUNCT
dante_01_458947931052457985l,13,Saiba,VERB
dante_01_458947931052457985l,14,mais,ADV
dante_01_458947931052457985l,15,!,PUNCT
dante_01_458947931052457985l,16,http://t.co/RR6Wuao1Kv,SYM
dante_01_458951942501588992l,1,$DASA3,X
dante_01_458951942501588992l,2,-,PUNCT
dante_01_458951942501588992l,3,Dasa,PROPN
dante_01_458951942501588992l,4,(,PUNCT
dante_01_458951942501588992l,5,dasa-nm,PROPN
dante_01_458951942501588992l,6,),PUNCT
dante_01_458951942501588992l,7,-,PUNCT
dante_01_458951942501588992l,8,Fato,NOUN
dante_01_458951942501588992l,9,Relevante,ADJ
dante_01_458951942501588992l,10,-,PUNCT
dante_01_458951942501588992l,11,Procedimento,NOUN
dante_01_458951942501588992l,12,Arbitral,ADJ
dante_01_458951942501588992l,13,http://t.co/1AqjohzhlX,SYM
dante_01_458954558325403648l,1,dtex3,PROPN
dante_01_458954558325403648l,2,amanhace,VERB
dante_01_458954558325403648l,3,ex,NOUN
dante_01_458954558325403648l,4,bonificação,X
dante_01_458954558325403648l,5,de,ADP
dante_01_458954558325403648l,6,10,NUM
dante_01_458954558325403648l,7,%,SYM
dante_01_458955542136762370l,1,Conheça,VERB
dante_01_458955542136762370l,2,os,DET
dante_01_458955542136762370l,3,retornos,NOUN
dante_01_458955542136762370l,4,mais,ADV
dante_01_458955542136762370l,5,rápidos,ADJ
dante_01_458955542136762370l,6,de,ADP
dante_01_458955542136762370l,7,o,DET
dante_01_458955542136762370l,8,Ibovespa,PROPN
dante_01_458955542136762370l,9,e,CCONJ
dante_01_458955542136762370l,10,aproveite,VERB
dante_01_458955542136762370l,11,as,DET
dante_01_458955542136762370l,12,oportunidades,NOUN
dante_01_458955542136762370l,13,para,ADP
dante_01_458955542136762370l,14,investir,VERB
dante_01_458955542136762370l,15,:,PUNCT
dante_01_458955542136762370l,16,A,DET
dante_01_458955542136762370l,17,G,PROPN
dante_01_458955542136762370l,18,...,PUNCT
dante_01_458955542136762370l,19,http://t.co/coBxXJOQg0,SYM
dante_01_458955542136762370l,20,#infomoney,X
dante_01_458955542136762370l,21,#vale5,X
dante_01_458957005378834432l,1,A,DET
dante_01_458957005378834432l,2,última,ADJ
dante_01_458957005378834432l,3,indicação,NOUN
dante_01_458957005378834432l,4,de,ADP
dante_01_458957005378834432l,5,a,DET
dante_01_458957005378834432l,6,#KROT3,PROPN
dante_01_458957005378834432l,7,resultou,VERB
dante_01_458957005378834432l,8,em,ADP
dante_01_458957005378834432l,9,-,SYM
dante_01_458957005378834432l,10,1.48,NUM
dante_01_458957005378834432l,11,%,SYM
dante_01_458957005378834432l,12,.,PUNCT
dante_01_458957005378834432l,13,Confira,VERB
dante_01_458957005378834432l,14,a,DET
dante_01_458957005378834432l,15,nova,ADJ
dante_01_458957005378834432l,16,indicação,NOUN
dante_01_458957005378834432l,17,agora,ADV
dante_01_458957005378834432l,18,em,ADP
dante_01_458957005378834432l,19,http://t.co/kgt1YiTbF7,SYM
dante_01_458958698875211776l,1,Notas,NOUN
dante_01_458958698875211776l,2,gerais,ADJ
dante_01_458958698875211776l,3,A,DET
dante_01_458958698875211776l,4,KLABIN,PROPN
dante_01_458958698875211776l,5,(,PUNCT
dante_01_458958698875211776l,6,KLBN4,PROPN
dante_01_458958698875211776l,7,),PUNCT
dante_01_458958698875211776l,8,vai,AUX
dante_01_458958698875211776l,9,emitir,VERB
dante_01_458958698875211776l,10,R$,SYM
dante_01_458958698875211776l,11,800,NUM
dante_01_458958698875211776l,12,milhões,NOUN
dante_01_458958698875211776l,13,em,ADP
dante_01_458958698875211776l,14,debêntures,NOUN
dante_01_458958698875211776l,15,simples,ADV
dante_01_458958698875211776l,16,para,ADP
dante_01_458958698875211776l,17,financiar,VERB
dante_01_458958698875211776l,18,parte,NOUN
dante_01_458958698875211776l,19,de,ADP
dante_01_458958698875211776l,20,o,DET
dante_01_458958698875211776l,21,projeto,NOUN
dante_01_458958698875211776l,22,...,PUNCT
dante_01_458958698875211776l,23,http://t.co/wkPIPSbMjk,SYM
dante_01_458959162043801600l,1,E,CCONJ
dante_01_458959162043801600l,2,justificam,VERB
dante_01_458959162043801600l,3,",",PUNCT
dante_01_458959162043801600l,4,que,SCONJ
dante_01_458959162043801600l,5,as,DET
dante_01_458959162043801600l,6,duas,NUM
dante_01_458959162043801600l,7,ações,NOUN
dante_01_458959162043801600l,8,mais,ADV
dante_01_458959162043801600l,9,líquidas,ADJ
dante_01_458959162043801600l,10,de,ADP
dante_01_458959162043801600l,11,o,DET
dante_01_458959162043801600l,12,IOBV,PROPN
dante_01_458959162043801600l,13,tiveram,VERB
dante_01_458959162043801600l,14,ontem,ADV
dante_01_458959162043801600l,15,fortes,ADJ
dante_01_458959162043801600l,16,quedas,NOUN
dante_01_458959162043801600l,17,:,PUNCT
dante_01_458959162043801600l,18,Petr3,PROPN
dante_01_458959162043801600l,19,",",PUNCT
dante_01_458959162043801600l,20,-,SYM
dante_01_458959162043801600l,21,"2,49",NUM
dante_01_458959162043801600l,22,%,SYM
dante_01_458959162043801600l,23,",",PUNCT
dante_01_458959162043801600l,24,Petr4,PROPN
dante_01_458959162043801600l,25,",",PUNCT
dante_01_458959162043801600l,26,-,SYM
dante_01_458959162043801600l,27,"2,56",NUM
dante_01_458959162043801600l,28,%,SYM
dante_01_458959162043801600l,29,",",PUNCT
dante_01_458959162043801600l,30,Vale3,PROPN
dante_01_458959162043801600l,31,",",PUNCT
dante_01_458959162043801600l,32,-,SYM
dante_01_458959162043801600l,33,"2,96",NUM
dante_01_458959162043801600l,34,%,SYM
dante_01_458959162043801600l,35,e,CCONJ
dante_01_458959162043801600l,36,Vale,PROPN
dante_01_458959162043801600l,37,",",PUNCT
dante_01_458959162043801600l,38,-,SYM
dante_01_458959162043801600l,39,"1,75",NUM
dante_01_458959162043801600l,40,%,SYM
dante_01_458962155183022080l,1,vocês,PRON
dante_01_458962155183022080l,2,já,ADV
dante_01_458962155183022080l,3,perceberam,VERB
dante_01_458962155183022080l,4,como,ADV
dante_01_458962155183022080l,5,as,DET
dante_01_458962155183022080l,6,puts,NOUN
dante_01_458962155183022080l,7,de,ADP
dante_01_458962155183022080l,8,#PETR4,PROPN
dante_01_458962155183022080l,9,vêm,AUX
dante_01_458962155183022080l,10,ganhando,VERB
dante_01_458962155183022080l,11,força,NOUN
dante_01_458962155183022080l,12,?,PUNCT
dante_01_458962155183022080l,13,#ERROR!,SYM
dante_01_458965920954982400l,1,#VALE5,PROPN
dante_01_458965920954982400l,2,namorando,VERB
dante_01_458965920954982400l,3,com,ADP
dante_01_458965920954982400l,4,o,DET
dante_01_458965920954982400l,5,fio,NOUN
dante_01_458965920954982400l,6,de,ADP
dante_01_458965920954982400l,7,a,DET
dante_01_458965920954982400l,8,navalha,NOUN
dante_01_458965920954982400l,9,!,PUNCT
dante_01_458965920954982400l,10,De,ADP
dante_01_458965920954982400l,11,olho,NOUN
dante_01_458965920954982400l,12,em,ADP
dante_01_458965920954982400l,13,ela,PRON
dante_01_458965920954982400l,14,!,PUNCT
dante_01_458967227791052801l,1,@clubedopairico,PROPN
dante_01_458967227791052801l,2,namorando,VERB
dante_01_458967227791052801l,3,?,PUNCT
dante_01_458967227791052801l,4,?,PUNCT
dante_01_458967227791052801l,5,?,PUNCT
dante_01_458967227791052801l,6,casado,ADJ
dante_01_458967227791052801l,7,faz,VERB
dante_01_458967227791052801l,8,tempo,NOUN
dante_01_458967227791052801l,9,VALE5,PROPN
dante_01_458967227791052801l,10,hj,ADV
dante_01_458967227791052801l,11,e,CCONJ
dante_01_458967227791052801l,12,a,DET
dante_01_458967227791052801l,13,OGX,PROPN
dante_01_458967227791052801l,14,com,ADP
dante_01_458967227791052801l,15,grife,NOUN
dante_01_458968505359302656l,1,#ggbr4,PROPN
dante_01_458968505359302656l,2,venda,NOUN
dante_01_458968505359302656l,3,evoluindo,VERB
dante_01_458969047472672770l,1,Perdeu,VERB
dante_01_458969047472672770l,2,os,DET
dante_01_458969047472672770l,3,dividendos,NOUN
dante_01_458969047472672770l,4,de,ADP
dante_01_458969047472672770l,5,a,DET
dante_01_458969047472672770l,6,Vale,PROPN
dante_01_458969047472672770l,7,?,PUNCT
dante_01_458969047472672770l,8,Existe,VERB
dante_01_458969047472672770l,9,uma,DET
dante_01_458969047472672770l,10,forma,NOUN
dante_01_458969047472672770l,11,até,ADV
dante_01_458969047472672770l,12,melhor,ADJ
dante_01_458969047472672770l,13,de,ADP
dante_01_458969047472672770l,14,se,PRON
dante_01_458969047472672770l,15,aproveitar,VERB
dante_01_458969047472672770l,16,de,ADP
dante_01_458969047472672770l,17,isso,PRON
dante_01_458969047472672770l,18,:,PUNCT
dante_01_458969047472672770l,19,Ações,NOUN
dante_01_458969047472672770l,20,de,ADP
dante_01_458969047472672770l,21,a,DET
dante_01_458969047472672770l,22,B,X
dante_01_458969047472672770l,23,...,PUNCT
dante_01_458969047472672770l,24,http://t.co/fZlgRREMHr,SYM
dante_01_458969047472672770l,25,#infomoney,X
dante_01_458969047472672770l,26,#vale5,X
dante_01_458974899139526656l,1,@Live_Trade,PROPN
dante_01_458974899139526656l,2,Olá,INTJ
dante_01_458974899139526656l,3,Marcos,PROPN
dante_01_458974899139526656l,4,",",PUNCT
dante_01_458974899139526656l,5,como,ADV
dante_01_458974899139526656l,6,vc,PRON
dante_01_458974899139526656l,7,vê,VERB
dante_01_458974899139526656l,8,#vale5,PROPN
dante_01_458974899139526656l,9,?,PUNCT
dante_01_458979905888604160l,1,Triângulo,NOUN
dante_01_458979905888604160l,2,Simétrico,ADJ
dante_01_458979905888604160l,3,/,PUNCT
dante_01_458979905888604160l,4,Normal,ADJ
dante_01_458979905888604160l,5,-,PUNCT
dante_01_458979905888604160l,6,Análise,NOUN
dante_01_458979905888604160l,7,Técnica,ADJ
dante_01_458979905888604160l,8,.,PUNCT
dante_01_458979905888604160l,9,CIEL3,PROPN
dante_01_458979905888604160l,10,:,PUNCT
dante_01_458979905888604160l,11,http://t.co/CticOPuFkf,SYM
dante_01_458979905888604160l,12,via,ADP
dante_01_458979905888604160l,13,@YouTube,PROPN
dante_01_458981324947066880l,1,Macktrader,PROPN
dante_01_458981324947066880l,2,Investimentos,PROPN
dante_01_458981324947066880l,3,:,PUNCT
dante_01_458981324947066880l,4,Banco,PROPN
dante_01_458981324947066880l,5,de,ADP
dante_01_458981324947066880l,6,o,DET
dante_01_458981324947066880l,7,Brasil,PROPN
dante_01_458981324947066880l,8,On,PROPN
dante_01_458981324947066880l,9,(,PUNCT
dante_01_458981324947066880l,10,BBAS3,PROPN
dante_01_458981324947066880l,11,),PUNCT
dante_01_458981324947066880l,12,",",PUNCT
dante_01_458981324947066880l,13,Gráfico,NOUN
dante_01_458981324947066880l,14,Semanal,ADJ
dante_01_458981324947066880l,15,.,PUNCT
dante_01_458981324947066880l,16,http://t.co/qBZtLdcTkQ,SYM
dante_01_458981508817371138l,1,Ibovespa,PROPN
dante_01_458981508817371138l,2,em,ADP
dante_01_458981508817371138l,3,queda,NOUN
dante_01_458981508817371138l,4,de,ADP
dante_01_458981508817371138l,5,"0,44",NUM
dante_01_458981508817371138l,6,",",PUNCT
dante_01_458981508817371138l,7,mas,CCONJ
dante_01_458981508817371138l,8,ELPL4,PROPN
dante_01_458981508817371138l,9,lidera,VERB
dante_01_458981508817371138l,10,altas,NOUN
dante_01_458981508817371138l,11,de,ADP
dante_01_458981508817371138l,12,o,DET
dante_01_458981508817371138l,13,índice,NOUN
dante_01_458981508817371138l,14,com,ADP
dante_01_458981508817371138l,15,+,SYM
dante_01_458981508817371138l,16,"2,5",NUM
dante_01_458981508817371138l,17,!,PUNCT
dante_01_458981508817371138l,18,OIBR4,PROPN
dante_01_458981508817371138l,19,segue,VERB
dante_01_458981508817371138l,20,em,ADP
dante_01_458981508817371138l,21,baixa,NOUN
dante_01_458981508817371138l,22,-,SYM
dante_01_458981508817371138l,23,"3,3",NUM
dante_01_458981508817371138l,24,até,ADP
dante_01_458981508817371138l,25,agora,ADV
dante_01_458981508817371138l,26,!,PUNCT
dante_01_458982496311738368l,1,A,DET
dante_01_458982496311738368l,2,última,ADJ
dante_01_458982496311738368l,3,indicação,NOUN
dante_01_458982496311738368l,4,de,ADP
dante_01_458982496311738368l,5,a,DET
dante_01_458982496311738368l,6,#MRFG3,PROPN
dante_01_458982496311738368l,7,resultou,VERB
dante_01_458982496311738368l,8,em,ADP
dante_01_458982496311738368l,9,-,SYM
dante_01_458982496311738368l,10,1.14,NUM
dante_01_458982496311738368l,11,%,SYM
dante_01_458982496311738368l,12,.,PUNCT
dante_01_458982496311738368l,13,Confira,VERB
dante_01_458982496311738368l,14,a,DET
dante_01_458982496311738368l,15,nova,ADJ
dante_01_458982496311738368l,16,indicação,NOUN
dante_01_458982496311738368l,17,agora,ADV
dante_01_458982496311738368l,18,em,ADP
dante_01_458982496311738368l,19,http://t.co/kgt1YiTbF7,SYM
dante_01_458982968405811200l,1,Operação,NOUN
dante_01_458982968405811200l,2,feita,VERB
dante_01_458982968405811200l,3,em,ADP
dante_01_458982968405811200l,4,CIEL3,PROPN
dante_01_458982968405811200l,5,",",PUNCT
dante_01_458982968405811200l,6,rompimento,NOUN
dante_01_458982968405811200l,7,de,ADP
dante_01_458982968405811200l,8,triângulo,NOUN
dante_01_458982968405811200l,9,simétrico,ADJ
dante_01_458982968405811200l,10,:,PUNCT
dante_01_458982968405811200l,11,https://t.co/R6p7tEqEav,SYM
dante_01_458983719186210816l,1,Banco,PROPN
dante_01_458983719186210816l,2,de,ADP
dante_01_458983719186210816l,3,o,DET
dante_01_458983719186210816l,4,Brasil,PROPN
dante_01_458983719186210816l,5,On,PROPN
dante_01_458983719186210816l,6,(,PUNCT
dante_01_458983719186210816l,7,BBAS3,PROPN
dante_01_458983719186210816l,8,),PUNCT
dante_01_458983719186210816l,9,",",PUNCT
dante_01_458983719186210816l,10,Gráfico,NOUN
dante_01_458983719186210816l,11,Semanal,ADJ
dante_01_458983719186210816l,12,.,PUNCT
dante_01_458983719186210816l,13,http://t.co/f1qTakMiOn,SYM
dante_01_458984919897604096l,1,OI,PROPN
dante_01_458984919897604096l,2,BR,PROPN
dante_01_458984919897604096l,3,Pn,PROPN
dante_01_458984919897604096l,4,(,PUNCT
dante_01_458984919897604096l,5,OIBR4,PROPN
dante_01_458984919897604096l,6,),PUNCT
dante_01_458984919897604096l,7,",",PUNCT
dante_01_458984919897604096l,8,Gráfico,NOUN
dante_01_458984919897604096l,9,Semanal,ADJ
dante_01_458984919897604096l,10,.,PUNCT
dante_01_458984919897604096l,11,Ativo,NOUN
dante_01_458984919897604096l,12,testando,VERB
dante_01_458984919897604096l,13,fundo,NOUN
dante_01_458984919897604096l,14,de,ADP
dante_01_458984919897604096l,15,2001,NUM
dante_01_458984919897604096l,16,.,PUNCT
dante_01_458984919897604096l,17,http://t.co/gm9HpwTnwA,SYM
dante_01_458985701540130816l,1,A,DET
dante_01_458985701540130816l,2,última,ADJ
dante_01_458985701540130816l,3,indicação,NOUN
dante_01_458985701540130816l,4,de,ADP
dante_01_458985701540130816l,5,a,DET
dante_01_458985701540130816l,6,#OIBR4,PROPN
dante_01_458985701540130816l,7,resultou,VERB
dante_01_458985701540130816l,8,em,ADP
dante_01_458985701540130816l,9,-,SYM
dante_01_458985701540130816l,10,0.75,NUM
dante_01_458985701540130816l,11,%,SYM
dante_01_458985701540130816l,12,.,PUNCT
dante_01_458985701540130816l,13,Confira,VERB
dante_01_458985701540130816l,14,a,DET
dante_01_458985701540130816l,15,nova,ADJ
dante_01_458985701540130816l,16,indicação,NOUN
dante_01_458985701540130816l,17,agora,ADV
dante_01_458985701540130816l,18,em,ADP
dante_01_458985701540130816l,19,http://t.co/kgt1YiTbF7,SYM
dante_01_458988430052302849l,1,$ENBR3,X
dante_01_458988430052302849l,2,-,PUNCT
dante_01_458988430052302849l,3,Energias,PROPN
dante_01_458988430052302849l,4,Br,PROPN
dante_01_458988430052302849l,5,(,PUNCT
dante_01_458988430052302849l,6,enbr-nm,PROPN
dante_01_458988430052302849l,7,),PUNCT
dante_01_458988430052302849l,8,-,PUNCT
dante_01_458988430052302849l,9,Material,NOUN
dante_01_458988430052302849l,10,A,DET
dante_01_458988430052302849l,11,Disposicao,NOUN
dante_01_458988430052302849l,12,http://t.co/aCe1pdwhIa,SYM
dante_01_458988886723923968l,1,#EMBR3,X
dante_01_458988886723923968l,2,-,PUNCT
dante_01_458988886723923968l,3,África,PROPN
dante_01_458988886723923968l,4,e,CCONJ
dante_01_458988886723923968l,5,Oriente,PROPN
dante_01_458988886723923968l,6,Médio,PROPN
dante_01_458988886723923968l,7,vão,AUX
dante_01_458988886723923968l,8,encomendar,VERB
dante_01_458988886723923968l,9,530,NUM
dante_01_458988886723923968l,10,jatos,NOUN
dante_01_458988886723923968l,11,até,ADP
dante_01_458988886723923968l,12,2034,NUM
dante_01_458988886723923968l,13,",",PUNCT
dante_01_458988886723923968l,14,diz,VERB
dante_01_458988886723923968l,15,Embraer,PROPN
dante_01_458988886723923968l,16,-,PUNCT
dante_01_458988886723923968l,17,http://t.co/IC95fnGo6k,SYM
dante_01_458989705267527680l,1,#ggbr4,PROPN
dante_01_458989705267527680l,2,"13,33",NUM
dante_01_458989705267527680l,3,(,PUNCT
dante_01_458989705267527680l,4,região,NOUN
dante_01_458989705267527680l,5,encerro,VERB
dante_01_458989705267527680l,6,50,NUM
dante_01_458989705267527680l,7,%,SYM
dante_01_458989705267527680l,8,),PUNCT
dante_01_458996770794504192l,1,As,DET
dante_01_458996770794504192l,2,ações,NOUN
dante_01_458996770794504192l,3,preferidas,VERB
dante_01_458996770794504192l,4,de,ADP
dante_01_458996770794504192l,5,os,DET
dante_01_458996770794504192l,6,analistas,NOUN
dante_01_458996770794504192l,7,para,ADP
dante_01_458996770794504192l,8,comprar,VERB
dante_01_458996770794504192l,9,em,ADP
dante_01_458996770794504192l,10,esta,DET
dante_01_458996770794504192l,11,semana,NOUN
dante_01_458996770794504192l,12,:,PUNCT
dante_01_458996770794504192l,13,Os,DET
dante_01_458996770794504192l,14,papéis,NOUN
dante_01_458996770794504192l,15,de,ADP
dante_01_458996770794504192l,16,a,DET
dante_01_458996770794504192l,17,Ambev,PROPN
dante_01_458996770794504192l,18,",",PUNCT
dante_01_458996770794504192l,19,de,ADP
dante_01_458996770794504192l,20,a,DET
dante_01_458996770794504192l,21,Cielo,PROPN
dante_01_458996770794504192l,22,e,CCONJ
dante_01_458996770794504192l,23,...,PUNCT
dante_01_458996770794504192l,24,http://t.co/92dFDPjhiG,SYM
dante_01_458996770794504192l,25,#infomoney,X
dante_01_458996770794504192l,26,#vale5,X
dante_01_458997327605534720l,1,A,DET
dante_01_458997327605534720l,2,última,ADJ
dante_01_458997327605534720l,3,indicação,NOUN
dante_01_458997327605534720l,4,de,ADP
dante_01_458997327605534720l,5,a,DET
dante_01_458997327605534720l,6,#GFSA3,PROPN
dante_01_458997327605534720l,7,resultou,VERB
dante_01_458997327605534720l,8,em,ADP
dante_01_458997327605534720l,9,-,SYM
dante_01_458997327605534720l,10,2.44,NUM
dante_01_458997327605534720l,11,%,SYM
dante_01_458997327605534720l,12,.,PUNCT
dante_01_458997327605534720l,13,Confira,VERB
dante_01_458997327605534720l,14,a,DET
dante_01_458997327605534720l,15,nova,ADJ
dante_01_458997327605534720l,16,indicação,NOUN
dante_01_458997327605534720l,17,agora,ADV
dante_01_458997327605534720l,18,em,ADP
dante_01_458997327605534720l,19,http://t.co/kgt1YiTbF7,SYM
dante_01_459001408889847809l,1,De,ADP
dante_01_459001408889847809l,2,qualquer,DET
dante_01_459001408889847809l,3,forma,NOUN
dante_01_459001408889847809l,4,tento,VERB
dante_01_459001408889847809l,5,uma,DET
dante_01_459001408889847809l,6,compra,NOUN
dante_01_459001408889847809l,7,com,ADP
dante_01_459001408889847809l,8,posição,NOUN
dante_01_459001408889847809l,9,menor,ADJ
dante_01_459001408889847809l,10,",",PUNCT
dante_01_459001408889847809l,11,stop,NOUN
dante_01_459001408889847809l,12,fundo,NOUN
dante_01_459001408889847809l,13,de,ADP
dante_01_459001408889847809l,14,o,DET
dante_01_459001408889847809l,15,dia,NOUN
dante_01_459001408889847809l,16,#petr4,X
dante_01_459012694851735552l,1,@Live_Trade,PROPN
dante_01_459012694851735552l,2,Petr4,PROPN
dante_01_459012694851735552l,3,variando,VERB
dante_01_459012694851735552l,4,de,ADP
dante_01_459012694851735552l,5,forma,NOUN
dante_01_459012694851735552l,6,aleatória,ADJ
dante_01_459012694851735552l,7,…,PUNCT
dante_01_459012694851735552l,8,nem,CCONJ
dante_01_459012694851735552l,9,analise,NOUN
dante_01_459012694851735552l,10,fundamentalista,ADJ
dante_01_459012694851735552l,11,nem,CCONJ
dante_01_459012694851735552l,12,técnica,ADJ
dante_01_459012694851735552l,13,resolve,VERB
dante_01_459012694851735552l,14,",",PUNCT
dante_01_459012694851735552l,15,tudo,PRON
dante_01_459012694851735552l,16,em,ADP
dante_01_459012694851735552l,17,a,DET
dante_01_459012694851735552l,18,base,NOUN
dante_01_459012694851735552l,19,de,ADP
dante_01_459012694851735552l,20,o,DET
dante_01_459012694851735552l,21,boato,NOUN
dante_01_459012694851735552l,22,de,ADP
dante_01_459012694851735552l,23,pesquisas,NOUN
dante_01_459012694851735552l,24,…,PUNCT
dante_01_459013948516614144l,1,Petr4,PROPN
dante_01_459013948516614144l,2,-,PUNCT
dante_01_459013948516614144l,3,CPI,PROPN
dante_01_459013948516614144l,4,exclusiva,ADJ
dante_01_459013948516614144l,5,de,ADP
dante_01_459013948516614144l,6,a,DET
dante_01_459013948516614144l,7,Petrobras,PROPN
dante_01_459013948516614144l,8,",",PUNCT
